target,k,fixture_id,representation,raw_excess_brier,repeat_variability,cross_repeat_error_product
best_arm,2,e7_probability_forecasts:2:62,bayes,1.94877263366433e-05,0.0,1.94877263366433e-05
best_arm,2,e7_probability_forecasts:2:62,counts,1.94877263366433e-05,0.0,1.94877263366433e-05
best_arm,2,e7_probability_forecasts:2:62,means,1.94877263366433e-05,0.0,1.94877263366433e-05
best_arm,2,e7_probability_forecasts:2:63,bayes,0.013888888888888933,0.0,0.013888888888888933
best_arm,2,e7_probability_forecasts:2:63,counts,0.013888888888888933,0.0,0.013888888888888933
best_arm,2,e7_probability_forecasts:2:63,means,0.013888888888888933,0.0,0.013888888888888933
best_arm,2,e7_probability_forecasts:2:64,bayes,0.020296449704141954,0.0008999999999999982,0.019396449704141956
best_arm,2,e7_probability_forecasts:2:64,counts,0.00024260355029585558,0.0004000000000000007,-0.00015739644970414515
best_arm,2,e7_probability_forecasts:2:64,means,0.19796568047337262,0.0,0.19796568047337262
best_arm,2,e7_probability_forecasts:2:65,bayes,0.1480320069204149,0.0,0.1480320069204149
best_arm,2,e7_probability_forecasts:2:65,counts,0.1480320069204149,0.0,0.1480320069204149
best_arm,2,e7_probability_forecasts:2:65,means,0.1480320069204149,0.0,0.1480320069204149
best_arm,2,e7_probability_forecasts:2:66,bayes,0.09441487603305804,0.0,0.09441487603305804
best_arm,2,e7_probability_forecasts:2:66,counts,0.09016942148760348,0.0001000000000000001,0.09006942148760348
best_arm,2,e7_probability_forecasts:2:66,means,0.09016942148760348,0.0001000000000000001,0.09006942148760348
best_arm,2,e7_probability_forecasts:2:67,bayes,0.004942533081285537,0.00040000000000000045,0.004542533081285537
best_arm,2,e7_probability_forecasts:2:67,counts,0.02797731568998089,0.006400000000000007,0.021577315689980885
best_arm,2,e7_probability_forecasts:2:67,means,0.012386011342155147,0.0,0.012386011342155147
best_arm,2,e7_probability_forecasts:2:68,bayes,1.5094795314572596e-05,0.0,1.5094795314572596e-05
best_arm,2,e7_probability_forecasts:2:68,counts,1.5094795314572596e-05,0.0,1.5094795314572596e-05
best_arm,2,e7_probability_forecasts:2:68,means,1.5094795314572596e-05,0.0,1.5094795314572596e-05
best_arm,2,e7_probability_forecasts:2:69,bayes,0.03530204081632631,0.0,0.03530204081632631
best_arm,2,e7_probability_forecasts:2:69,counts,0.030187755102040616,0.0,0.030187755102040616
best_arm,2,e7_probability_forecasts:2:69,means,0.03530204081632631,0.0,0.03530204081632631
best_arm,2,e7_probability_forecasts:2:7,bayes,0.27632222222222197,9.9999999999999e-05,0.276222222222222
best_arm,2,e7_probability_forecasts:2:7,counts,0.30685555555555527,0.00010000000000000007,0.3067555555555553
best_arm,2,e7_probability_forecasts:2:7,means,0.33075555555555525,0.0,0.33075555555555525
best_arm,2,e7_probability_forecasts:2:70,bayes,0.003239751171773841,0.0,0.003239751171773841
best_arm,2,e7_probability_forecasts:2:70,counts,0.003239751171773841,0.0,0.003239751171773841
best_arm,2,e7_probability_forecasts:2:70,means,0.003239751171773841,0.0,0.003239751171773841
best_arm,2,e7_probability_forecasts:2:71,bayes,0.010755555555555595,0.0,0.010755555555555595
best_arm,2,e7_probability_forecasts:2:71,counts,0.010755555555555595,0.0,0.010755555555555595
best_arm,2,e7_probability_forecasts:2:71,means,0.010755555555555595,0.0,0.010755555555555595
best_arm,2,e7_probability_forecasts:2:72,bayes,0.2991383227408865,0.0001000000000000001,0.2990383227408865
best_arm,2,e7_probability_forecasts:2:72,counts,0.0028109723135363858,0.0016000000000000007,0.001210972313536385
best_arm,2,e7_probability_forecasts:2:72,means,0.2914041347066984,0.0,0.2914041347066984
