experiment,family,k,horizon,policy,episode_id,phase,n_turns,posterior_mean_greedy,strict_non_greedy,unseen_arm,lower_mean_higher_sd,equal_mean_higher_sd,unequal_sd_greedy_tie_available,posterior_mean_deficit,chosen_posterior_sd,bayes_ucb_agreement,knowledge_gradient_agreement,bayes_ucb_top_set_size,knowledge_gradient_top_set_size,exact_loss,strict_exploration_required,useful_non_greedy,inferior_non_greedy,neutral_non_greedy,exact_optimal_agreement
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:55,early,4,0.75,0.25,0.5,0.25,0.0,0.0,0.04166666666666666,0.2516754242238781,0.75,0.75,1.25,1.25,0.02975043026477575,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:55,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10788554857505979,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:55,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705319524001357,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:55,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:55,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10788554857505979,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:55,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705319524001357,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:55,early,4,0.75,0.25,0.5,0.25,0.0,0.0,0.04166666666666666,0.2516754242238781,0.75,0.75,1.25,1.25,0.02975043026477575,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:55,middle,12,0.75,0.25,0.0,0.25,0.0,0.0,0.13050976800976802,0.13903603693885255,0.75,0.75,1.0,1.0,0.13043610735598862,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:55,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08287160431650226,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:55,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:55,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10060567638673397,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:55,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06719266231569754,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:55,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:55,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10060567638673397,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:55,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06719266231569754,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:55,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:55,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10788554857505979,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:55,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705319524001357,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:56,early,4,0.25,0.75,0.25,0.0,0.0,0.0,0.17916666666666667,0.2203314696215612,0.25,0.25,1.25,1.25,0.16879163740941872,0.0,0.0,0.75,0.0,0.25
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:56,middle,12,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.019113756613756614,0.15182450635304767,0.6666666666666666,0.6666666666666666,1.0833333333333333,1.0833333333333333,0.016142759190197892,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:56,late,4,0.25,0.75,0.0,0.25,0.0,0.0,0.037767094017094015,0.10085902978967118,0.25,0.25,1.0,1.0,0.03070690883190883,0.0,0.0,0.75,0.0,0.25
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:56,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2621886974951644,1.0,0.75,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:56,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13852431295633874,1.0,0.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:56,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09890238210619484,1.0,0.75,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:56,early,4,0.75,0.25,0.5,0.0,0.0,0.0,0.04166666666666667,0.2621886974951644,0.75,0.5,1.25,1.25,0.03716093764564299,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:56,middle,12,0.5,0.5,0.0,0.0,0.0,0.0,0.02208994708994709,0.13787209706184664,0.5,0.8333333333333334,1.0833333333333333,1.0833333333333333,0.01703450811819159,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:56,late,4,0.5,0.5,0.0,0.5,0.0,0.0,0.0151480463980464,0.10235272396664694,0.75,0.5,1.0,1.0,0.0108745421245421,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:56,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2621886974951644,1.0,0.75,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:56,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13852431295633874,1.0,0.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:56,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1003960762831706,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:56,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2621886974951644,1.0,0.75,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:56,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13852431295633874,1.0,0.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:56,late,4,0.75,0.25,0.0,0.0,0.0,0.0,0.013461538461538462,0.09890238210619484,0.75,0.75,1.25,1.25,0.013461538461538462,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:56,early,4,0.75,0.25,0.5,0.0,0.0,0.0,0.02083333333333333,0.2516754242238781,0.75,1.0,1.5,1.5,0.01796684615606492,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:56,middle,12,0.5,0.5,0.0,0.0,0.0,0.0,0.01990740740740741,0.1412847877445457,0.5,1.0,1.0,1.0,0.014774445758246454,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:56,late,4,0.75,0.25,0.0,0.0,0.0,0.0,0.0022727272727272735,0.09604072787894052,0.75,1.0,1.0,1.0,0.0007920110192837643,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:56,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2621886974951644,1.0,0.75,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:56,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13852431295633874,1.0,0.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:56,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09890238210619484,1.0,0.75,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:56,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2621886974951644,1.0,0.75,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:56,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13852431295633874,1.0,0.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:56,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1003960762831706,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:57,early,4,1.0,0.0,0.5,0.0,0.25,0.25,0.0,0.2621886974951644,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:57,middle,12,0.4166666666666667,0.5833333333333334,0.0,0.5833333333333334,0.0,0.0,0.2578042328042328,0.16324514417402344,0.4166666666666667,0.4166666666666667,1.0,1.0,0.2573958530046192,0.0,0.0,0.5833333333333334,0.0,0.4166666666666667
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:57,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11669392478341564,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:57,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:57,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11748297597607439,0.5833333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:57,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08938597870822218,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:57,early,4,0.5,0.5,0.5,0.25,0.0,0.0,0.08333333333333331,0.25916483183378014,0.5,0.5,1.5,1.5,0.06875605847494892,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:57,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14057420957061514,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:57,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10273329283587335,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:57,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:57,middle,12,0.8333333333333334,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.030982905982905994,0.14409761046873265,1.0,0.8333333333333334,1.0,1.0,0.021412323363893426,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:57,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09788489512109867,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:57,early,4,0.5,0.5,0.5,0.5,0.0,0.0,0.0625,0.2621886974951644,0.5,0.5,1.5,1.5,0.05010718578777684,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:57,middle,12,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.06587301587301587,0.14740411329408748,0.8333333333333334,0.8333333333333334,1.0,1.0,0.06559643188701636,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:57,late,4,0.75,0.25,0.0,0.25,0.0,0.0,0.09999999999999999,0.12492375498208971,0.75,0.75,1.0,1.0,0.09999999999999992,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:57,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:57,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11748297597607439,0.5833333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:57,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08938597870822218,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:57,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:57,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11748297597607439,0.5833333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:57,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08938597870822218,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:57,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:57,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11748297597607439,0.5833333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:57,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08938597870822218,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:58,early,4,0.5,0.5,0.5,0.5,0.0,0.0,0.16666666666666669,0.2621886974951644,0.5,0.5,1.25,1.25,0.14321048293110383,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:58,middle,12,0.75,0.25,0.0,0.25,0.0,0.0,0.10555555555555556,0.16224206008379793,0.75,0.75,1.0,1.0,0.10540683222501375,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:58,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11038049447215537,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:58,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:58,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1352461835832088,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:58,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098113340099921,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:58,early,4,0.75,0.25,0.5,0.25,0.0,0.0,0.0625,0.2516754242238781,0.75,0.75,1.25,1.25,0.04462564539716318,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:58,middle,12,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.03632478632478633,0.1455198493689744,0.9166666666666666,0.9166666666666666,1.0,1.0,0.036324786324786196,0.0,0.0,0.08333333333333333,0.0,0.9166666666666666
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:58,late,4,0.75,0.25,0.0,0.25,0.0,0.0,0.09539473684210525,0.13263640947750446,0.75,0.75,1.0,1.0,0.09539473684210525,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:58,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:58,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1352461835832088,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:58,late,4,0.75,0.25,0.0,0.25,0.0,0.0,0.06666666666666667,0.14201077491762862,1.0,0.75,1.0,1.0,0.06666666666666667,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:58,early,4,0.75,0.25,0.5,0.25,0.0,0.0,0.04166666666666666,0.2516754242238781,0.75,0.75,1.25,1.25,0.02975043026477575,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:58,middle,12,0.75,0.25,0.0,0.25,0.0,0.0,0.09027777777777778,0.1602822922822296,0.75,0.75,1.0,1.0,0.08726643463614026,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:58,late,4,0.25,0.75,0.0,0.75,0.0,0.0,0.2345238095238095,0.15643751841758818,0.25,0.25,1.0,1.0,0.23452380952380944,0.0,0.0,0.75,0.0,0.25
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:58,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2516754242238781,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:58,middle,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1352461835832088,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:58,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098113340099921,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:58,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:58,middle,12,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.016666666666666663,0.14569416845064775,0.9166666666666666,0.9166666666666666,1.0,1.0,0.004287925755171784,0.08333333333333333,0.0,0.08333333333333333,0.0,0.8333333333333334
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:58,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098113340099921,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:58,early,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2203314696215612,1.0,1.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:58,middle,12,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.013888888888888886,0.14569416845064775,1.0,0.9166666666666666,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0
e3_exact_online,prior,2,20,exact,e3_exact_online:prior:2:58,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098113340099921,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:59,early,4,0.75,0.25,0.5,0.25,0.0,0.0,0.04166666666666667,0.2621886974951644,0.75,0.75,1.5,1.5,0.02579595080597752,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:59,middle,12,0.5,0.5,0.0,0.0,0.0,0.0,0.09480820105820105,0.15570433207789902,0.5,0.4166666666666667,1.0,1.0,0.08485224503495441,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,random,e3_exact_online:prior:2:59,late,4,0.5,0.5,0.0,0.0,0.0,0.0,0.008333333333333338,0.11397794933508301,0.5,0.75,1.25,1.5,0.0062672176308540065,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:59,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2621886974951644,1.0,0.75,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:59,middle,12,1.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.0,0.1558684077213876,0.5833333333333334,0.4166666666666667,1.0,1.0,0.006034165431102356,0.25,0.0,0.0,0.0,0.5833333333333334
e3_exact_online,prior,2,20,greedy,e3_exact_online:prior:2:59,late,4,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.09887013593949634,0.25,0.5,1.0,1.0,0.00312009419152276,0.25,0.0,0.0,0.0,0.5
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:59,early,4,0.75,0.25,0.5,0.25,0.0,0.0,0.04166666666666667,0.2621886974951644,0.75,0.75,1.5,1.5,0.02579595080597752,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:59,middle,12,0.5,0.5,0.0,0.0,0.0,0.0,0.06841931216931217,0.15570433207789905,0.5,0.5,1.0,1.0,0.05650771252341047,0.0,0.0,0.5,0.0,0.5
e3_exact_online,prior,2,20,ts,e3_exact_online:prior:2:59,late,4,0.25,0.75,0.0,0.0,0.0,0.0,0.024417249417249424,0.1079338598976147,0.25,0.5,1.25,1.5,0.021069082432718808,0.0,0.0,0.75,0.0,0.25
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:59,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2621886974951644,1.0,0.75,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:59,middle,12,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.009589947089947088,0.15756471072155492,1.0,0.5833333333333334,1.0,1.0,0.00022269397269397695,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334
e3_exact_online,prior,2,20,bayes_ucb,e3_exact_online:prior:2:59,late,4,0.75,0.25,0.0,0.25,0.0,0.0,0.007211538461538464,0.10009522178928056,1.0,0.75,1.0,1.0,0.0029380341880341637,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:59,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25916483183378014,1.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:59,middle,12,0.5,0.5,0.0,0.25,0.0,0.0,0.0394510582010582,0.15848093220095333,0.5,0.75,1.0,1.0,0.017821921356426,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.0,0.5833333333333334
e3_exact_online,prior,2,20,ucb1,e3_exact_online:prior:2:59,late,4,0.75,0.25,0.0,0.0,0.0,0.0,0.013888888888888888,0.11066655563466443,0.75,0.75,1.0,1.0,0.012037037037037027,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:59,early,4,0.75,0.25,0.5,0.0,0.0,0.0,0.02083333333333333,0.2516754242238781,0.75,1.0,1.5,1.5,0.01796684615606492,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:59,middle,12,0.75,0.25,0.0,0.25,0.0,0.0,0.015019240019240017,0.161069135145317,0.75,1.0,1.0,1.0,0.0052232656579698595,0.0,0.0,0.25,0.0,0.75
e3_exact_online,prior,2,20,knowledge_gradient,e3_exact_online:prior:2:59,late,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09378122693899435,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:59,early,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2621886974951644,1.0,0.75,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:59,middle,12,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.009589947089947088,0.15756471072155492,1.0,0.5833333333333334,1.0,1.0,0.00022269397269397695,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334
e3_exact_online,prior,2,20,ids,e3_exact_online:prior:2:59,late,4,0.75,0.25,0.0,0.25,0.0,0.0,0.007211538461538464,0.10009522178928056,1.0,0.75,1.0,1.0,0.0029380341880341637,0.0,0.0,0.25,0.0,0.75
