experiment,family,k,horizon,policy,phase,metric,mean,ci_low,ci_high,n_episodes,n_recorded_turns,analysis_role
e3_exact_online,prior,2,20,finite_ap_index,late,knowledge_gradient_top_set_size,1.00625,1.00125,1.01375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,late,exact_loss,4.0854539071589205e-05,1.6352694924121058e-06,0.00010409628313763686,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,late,strict_exploration_required,0.015,0.00625,0.025,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,late,useful_non_greedy,0.0075,0.0025,0.01375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,late,inferior_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,late,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,late,exact_optimal_agreement,0.9925,0.98375,0.99875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,posterior_mean_greedy,0.9716666666666667,0.9633333333333333,0.9795833333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,strict_non_greedy,0.028333333333333332,0.02083333333333333,0.03666666666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,unseen_arm,0.00375,0.0016666666666666666,0.00625,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,lower_mean_higher_sd,0.028333333333333332,0.02083333333333333,0.03666666666666666,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,equal_mean_higher_sd,0.010833333333333332,0.006666666666666666,0.015416666666666665,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,unequal_sd_greedy_tie_available,0.010833333333333332,0.007083333333333333,0.015416666666666665,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,posterior_mean_deficit,0.001350241193991194,0.000969776172901173,0.001763997663216413,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,chosen_posterior_sd,0.1396240145359366,0.1360219718498789,0.14310990863991266,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,bayes_ucb_agreement,0.9204166666666667,0.9008333333333333,0.93875,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,knowledge_gradient_agreement,0.9154166666666668,0.8941666666666666,0.9354166666666666,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,bayes_ucb_top_set_size,1.0295833333333333,1.0175,1.0425,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,knowledge_gradient_top_set_size,1.0304166666666665,1.01875,1.04375,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,exact_loss,0.0001233236814568911,8.086003340289526e-05,0.0001715437277337339,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,strict_exploration_required,0.05291666666666666,0.04041666666666666,0.06666666666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,useful_non_greedy,0.028333333333333332,0.020416666666666666,0.03666666666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,inferior_non_greedy,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,neutral_non_greedy,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,finite_ap_index,middle,exact_optimal_agreement,0.9754166666666666,0.9679166666666668,0.9820833333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,posterior_mean_greedy,1.0,1.0,1.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,strict_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,unseen_arm,0.4,0.3825,0.41625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,lower_mean_higher_sd,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,equal_mean_higher_sd,0.02875,0.01875,0.04,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,unequal_sd_greedy_tie_available,0.0475,0.03375,0.06125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,posterior_mean_deficit,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,chosen_posterior_sd,0.24492510801614353,0.24254594947781963,0.24726701946037832,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,bayes_ucb_agreement,0.98125,0.97125,0.99,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,knowledge_gradient_agreement,0.9025,0.8825,0.9225,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,bayes_ucb_top_set_size,1.30875,1.295,1.32375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,knowledge_gradient_top_set_size,1.30875,1.295,1.32375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,exact_loss,0.002793260849317507,0.0018755389783059063,0.0037941420822938587,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,strict_exploration_required,0.04,0.0275,0.0525,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,useful_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,inferior_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,early,exact_optimal_agreement,0.94125,0.9225,0.95875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,posterior_mean_greedy,1.0,1.0,1.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,strict_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,unseen_arm,0.0025,0.0,0.00625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,lower_mean_higher_sd,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,equal_mean_higher_sd,0.005,0.00125,0.01,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,unequal_sd_greedy_tie_available,0.0175,0.00875,0.0275,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,posterior_mean_deficit,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,chosen_posterior_sd,0.09987750615433148,0.09644061820885838,0.10330324076414903,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,bayes_ucb_agreement,0.62125,0.55625,0.685,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,knowledge_gradient_agreement,0.945,0.92125,0.96625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,bayes_ucb_top_set_size,1.00625,1.00125,1.01375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,knowledge_gradient_top_set_size,1.00625,1.00125,1.01375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,exact_loss,0.0009424971731832623,0.0003881062537053727,0.0016850613885061423,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,strict_exploration_required,0.03625,0.02,0.05375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,useful_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,inferior_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,late,exact_optimal_agreement,0.95125,0.92875,0.97125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,posterior_mean_greedy,1.0,1.0,1.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,strict_non_greedy,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,unseen_arm,0.008749999999999999,0.005416666666666666,0.0125,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,lower_mean_higher_sd,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,equal_mean_higher_sd,0.01958333333333333,0.01375,0.02583333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,unequal_sd_greedy_tie_available,0.03333333333333333,0.024166666666666666,0.04333333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,posterior_mean_deficit,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,chosen_posterior_sd,0.13760622699005565,0.13410322629726087,0.14117151075008222,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,bayes_ucb_agreement,0.7775,0.7383333333333334,0.8158333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,knowledge_gradient_agreement,0.8420833333333333,0.81,0.8725,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,bayes_ucb_top_set_size,1.0270833333333333,1.0154166666666666,1.0404166666666668,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,knowledge_gradient_top_set_size,1.0279166666666668,1.01625,1.04125,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,exact_loss,0.003950513490471111,0.002783830769812707,0.005299385922010106,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,strict_exploration_required,0.11083333333333333,0.08583333333333334,0.1366666666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,useful_non_greedy,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,inferior_non_greedy,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,neutral_non_greedy,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,greedy,middle,exact_optimal_agreement,0.8754166666666666,0.8458333333333334,0.9020833333333332,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,posterior_mean_greedy,0.98625,0.9775,0.99375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,strict_non_greedy,0.01375,0.00625,0.0225,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,unseen_arm,0.43,0.415,0.445,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,lower_mean_higher_sd,0.01375,0.00625,0.0225,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,equal_mean_higher_sd,0.0425,0.03,0.05625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,unequal_sd_greedy_tie_available,0.0425,0.03,0.05625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,posterior_mean_deficit,0.0013749999999999995,0.0006249999999999999,0.0022499999999999994,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,chosen_posterior_sd,0.24767556015398218,0.24529754797499623,0.2500469899088712,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,bayes_ucb_agreement,0.98625,0.9775,0.99375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,knowledge_gradient_agreement,0.95125,0.9375,0.965,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,bayes_ucb_top_set_size,1.30875,1.295,1.32375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,knowledge_gradient_top_set_size,1.30875,1.295,1.32375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,exact_loss,0.0002910577668766279,8.315936196475082e-05,0.0005405358527708804,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,strict_exploration_required,0.0225,0.01375,0.0325,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,useful_non_greedy,0.01375,0.00625,0.0225,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,inferior_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,early,exact_optimal_agreement,0.99125,0.985,0.9975,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,posterior_mean_greedy,0.95,0.9325,0.96625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,strict_non_greedy,0.05,0.03375,0.0675,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,unseen_arm,0.00625,0.00125,0.0125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,lower_mean_higher_sd,0.05,0.03375,0.0675,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,equal_mean_higher_sd,0.00125,0.0,0.00375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,unequal_sd_greedy_tie_available,0.00125,0.0,0.00375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,posterior_mean_deficit,0.00512180816152372,0.0032067827453602905,0.007269559462617707,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,chosen_posterior_sd,0.10627469881455275,0.10201731332123827,0.11062504882356901,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,bayes_ucb_agreement,0.89875,0.86375,0.93,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,knowledge_gradient_agreement,0.95,0.93375,0.965,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,bayes_ucb_top_set_size,1.00875,1.0025,1.01625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,knowledge_gradient_top_set_size,1.00875,1.0025,1.01625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,exact_loss,0.004465298683013465,0.0027429198758900757,0.006436929668431696,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,strict_exploration_required,0.0025,0.0,0.00625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,useful_non_greedy,0.0025,0.0,0.00625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,inferior_non_greedy,0.0475,0.0325,0.06375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,late,exact_optimal_agreement,0.9525,0.93625,0.9675,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,posterior_mean_greedy,0.9466666666666665,0.935,0.9574999999999999,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,strict_non_greedy,0.05333333333333333,0.04291666666666666,0.06458333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,unseen_arm,0.009166666666666667,0.005833333333333333,0.012916666666666665,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,lower_mean_higher_sd,0.05333333333333333,0.0425,0.06458333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,equal_mean_higher_sd,0.010833333333333332,0.006666666666666666,0.015,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,unequal_sd_greedy_tie_available,0.010833333333333332,0.006666666666666666,0.015,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,posterior_mean_deficit,0.004384122243497244,0.00351045462061087,0.005301388643185517,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,chosen_posterior_sd,0.14208802134556944,0.1383832556333149,0.1456916133831031,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,bayes_ucb_agreement,0.9329166666666668,0.9145833333333333,0.9495833333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,knowledge_gradient_agreement,0.9175,0.8995833333333333,0.9341666666666666,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,bayes_ucb_top_set_size,1.03125,1.0191666666666668,1.045,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,knowledge_gradient_top_set_size,1.0320833333333332,1.02,1.0454166666666667,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,exact_loss,0.0014271066346673402,0.00095794485941674,0.0019580761955100413,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,strict_exploration_required,0.04291666666666666,0.0325,0.05375,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,useful_non_greedy,0.0275,0.020416666666666666,0.035,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,inferior_non_greedy,0.02583333333333333,0.01958333333333333,0.032499999999999994,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,neutral_non_greedy,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,ids,middle,exact_optimal_agreement,0.95875,0.95,0.9670833333333334,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,posterior_mean_greedy,0.93,0.91375,0.945,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,strict_non_greedy,0.07,0.055,0.08625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,unseen_arm,0.44875,0.435,0.4625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,lower_mean_higher_sd,0.025,0.015,0.03625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,equal_mean_higher_sd,0.0425,0.03,0.055,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,unequal_sd_greedy_tie_available,0.0425,0.03,0.05625,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,posterior_mean_deficit,0.006249999999999998,0.004874999999999999,0.007687499999999998,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,chosen_posterior_sd,0.24792588025653203,0.2458264954827159,0.24990651421516077,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,bayes_ucb_agreement,0.93,0.91375,0.945,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,knowledge_gradient_agreement,1.0,1.0,1.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,bayes_ucb_top_set_size,1.30875,1.295,1.32375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,knowledge_gradient_top_set_size,1.30875,1.29375,1.32375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,exact_loss,0.0032340323080916854,0.0023356900002884395,0.004222208846675256,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,strict_exploration_required,0.025,0.015,0.035,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,useful_non_greedy,0.025,0.015,0.035,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,inferior_non_greedy,0.045,0.0325,0.05875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,early,exact_optimal_agreement,0.955,0.94125,0.9675,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,posterior_mean_greedy,0.9925,0.98625,0.9975,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,strict_non_greedy,0.0075,0.0025,0.01375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,unseen_arm,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,lower_mean_higher_sd,0.00375,0.0,0.00875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,equal_mean_higher_sd,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,unequal_sd_greedy_tie_available,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,posterior_mean_deficit,0.00019130348817848828,3.40909090909091e-05,0.00041098484848484855,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,chosen_posterior_sd,0.10133015819325678,0.09809864041781022,0.10456538984086645,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,bayes_ucb_agreement,0.75875,0.7025,0.81125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,knowledge_gradient_agreement,1.0,1.0,1.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,bayes_ucb_top_set_size,1.005,1.0,1.01125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,knowledge_gradient_top_set_size,1.00625,1.0,1.015,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,exact_loss,4.432277188794555e-05,4.944824003981427e-06,0.00010131313001466635,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,strict_exploration_required,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,useful_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,inferior_non_greedy,0.0075,0.0025,0.01375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,late,exact_optimal_agreement,0.9925,0.98625,0.9975,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,posterior_mean_greedy,0.9145833333333333,0.8941666666666667,0.93375,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,strict_non_greedy,0.08541666666666665,0.06666666666666667,0.10541666666666666,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,unseen_arm,0.004583333333333333,0.0020833333333333333,0.0075,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,lower_mean_higher_sd,0.05791666666666666,0.04541666666666666,0.07166666666666666,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,equal_mean_higher_sd,0.00375,0.0016666666666666666,0.00625,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,unequal_sd_greedy_tie_available,0.00375,0.0016666666666666666,0.00625,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,posterior_mean_deficit,0.005138167388167389,0.0040914336820586815,0.0062255787037037045,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,chosen_posterior_sd,0.14229706363197256,0.13870770751027275,0.14584134447203287,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,bayes_ucb_agreement,0.8641666666666667,0.8383333333333334,0.88875,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,knowledge_gradient_agreement,1.0,1.0,1.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,bayes_ucb_top_set_size,1.0066666666666668,1.0033333333333332,1.0108333333333335,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,knowledge_gradient_top_set_size,1.0075,1.00375,1.0120833333333332,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,exact_loss,0.001540430881600318,0.0010745269724594076,0.0020628253730141234,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,strict_exploration_required,0.030416666666666665,0.02375,0.03708333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,useful_non_greedy,0.027916666666666666,0.021666666666666664,0.03458333333333333,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,inferior_non_greedy,0.0575,0.04041666666666666,0.07541666666666666,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,neutral_non_greedy,0.0,0.0,0.0,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,knowledge_gradient,middle,exact_optimal_agreement,0.94,0.9220833333333333,0.9566666666666666,200,2400,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,posterior_mean_greedy,0.66375,0.6325,0.695,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,strict_non_greedy,0.33625,0.30625,0.3675,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,unseen_arm,0.47125,0.46,0.48125,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,lower_mean_higher_sd,0.15875,0.135,0.1825,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,equal_mean_higher_sd,0.0125,0.00625,0.02,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,unequal_sd_greedy_tie_available,0.0275,0.0175,0.03875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,posterior_mean_deficit,0.07497916666666667,0.0659375,0.08391666666666665,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,chosen_posterior_sd,0.2537755434193219,0.2521066772138177,0.25532284649476716,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,bayes_ucb_agreement,0.64875,0.6175,0.68,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,knowledge_gradient_agreement,0.65625,0.625,0.68875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,bayes_ucb_top_set_size,1.3125,1.2975,1.3275,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,knowledge_gradient_top_set_size,1.3125,1.2975,1.3275,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,exact_loss,0.06517008803246012,0.05719865655190985,0.0736593586303902,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,strict_exploration_required,0.02,0.01125,0.03,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,useful_non_greedy,0.0125,0.005,0.02,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,inferior_non_greedy,0.32375,0.2925,0.355,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,neutral_non_greedy,0.0,0.0,0.0,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,early,exact_optimal_agreement,0.65375,0.62375,0.68375,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,posterior_mean_greedy,0.525,0.49125,0.55875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,strict_non_greedy,0.475,0.44,0.50875,200,800,post_hoc_behavioral
e3_exact_online,prior,2,20,random,late,unseen_arm,0.0,0.0,0.0,200,800,post_hoc_behavioral
