experiment,family,k,horizon,policy,metric,mean,ci_low,ci_high,n,n_metric_missing
e8_evidence_online,close,10,100,knowledge_gradient,pseudo_regret,4.305000000000003,4.041859375000003,4.540000000000004,80,0
e8_evidence_online,close,10,100,knowledge_gradient,reward,51.75,50.5621875,52.975,80,0
e8_evidence_online,close,10,100,knowledge_gradient,posterior_mean_greedy,0.8525,0.8398749999999999,0.8653749999999999,80,0
e8_evidence_online,close,10,100,knowledge_gradient,unseen_fraction,0.09824999999999999,0.09562499999999999,0.09999999999999999,80,0
e8_evidence_online,close,10,100,knowledge_gradient,switches,20.5375,19.1125,21.9625,80,0
e8_evidence_online,close,10,100,knowledge_gradient,arms_visited,9.825,9.5625,10.0,80,0
e8_evidence_online,close,10,100,knowledge_gradient,best_arm_fraction,0.139,0.09075000000000001,0.19150312499999997,80,0
e8_evidence_online,close,10,100,knowledge_gradient,suffix_failure,0.7625,0.6625,0.85,80,0
e8_evidence_online,close,10,100,means_direct,pseudo_regret,4.449375000000005,4.110625000000004,4.740000000000005,80,0
e8_evidence_online,close,10,100,means_direct,reward,51.2375,50.2,52.325,80,0
e8_evidence_online,close,10,100,means_direct,posterior_mean_greedy,0.829,0.7738750000000001,0.8800031250000001,80,0
e8_evidence_online,close,10,100,means_direct,unseen_fraction,0.036750000000000005,0.031375,0.042499999999999996,80,0
e8_evidence_online,close,10,100,means_direct,switches,3.1875,2.4871875,3.975,80,0
e8_evidence_online,close,10,100,means_direct,arms_visited,3.675,3.1375,4.2625,80,0
e8_evidence_online,close,10,100,means_direct,best_arm_fraction,0.11012499999999999,0.052621875,0.17687499999999998,80,0
e8_evidence_online,close,10,100,means_direct,suffix_failure,0.8625,0.7875,0.9375,80,0
e8_evidence_online,close,10,100,means_direct,choice_mismatch_fraction,0.00025,0.0,0.000625,80,0
e8_evidence_online,close,10,100,random,pseudo_regret,4.500000000000004,4.467500000000004,4.533750000000003,80,0
e8_evidence_online,close,10,100,random,reward,49.8875,48.7375,51.05,80,0
e8_evidence_online,close,10,100,random,posterior_mean_greedy,0.148,0.140625,0.15537499999999999,80,0
e8_evidence_online,close,10,100,random,unseen_fraction,0.09999999999999999,0.09999999999999999,0.09999999999999999,80,0
e8_evidence_online,close,10,100,random,switches,89.3125,88.6,90.0,80,0
e8_evidence_online,close,10,100,random,arms_visited,10.0,10.0,10.0,80,0
e8_evidence_online,close,10,100,random,best_arm_fraction,0.1,0.09337500000000001,0.10662500000000001,80,0
e8_evidence_online,close,10,100,random,suffix_failure,0.2125,0.125,0.3,80,0
e8_evidence_online,close,10,100,ts,pseudo_regret,4.418750000000005,4.313125000000005,4.5137500000000035,80,0
e8_evidence_online,close,10,100,ts,reward,51.125,49.9,52.3125,80,0
e8_evidence_online,close,10,100,ts,posterior_mean_greedy,0.386625,0.37300000000000005,0.400503125,80,0
e8_evidence_online,close,10,100,ts,unseen_fraction,0.09999999999999999,0.09999999999999999,0.09999999999999999,80,0
e8_evidence_online,close,10,100,ts,switches,79.8375,78.6621875,80.9875,80,0
e8_evidence_online,close,10,100,ts,arms_visited,10.0,10.0,10.0,80,0
e8_evidence_online,close,10,100,ts,best_arm_fraction,0.11625,0.09712500000000002,0.136875,80,0
e8_evidence_online,close,10,100,ts,suffix_failure,0.35,0.25,0.45,80,0
e8_evidence_online,close,10,100,ucb1,pseudo_regret,4.476250000000005,4.439375000000004,4.511250000000004,80,0
e8_evidence_online,close,10,100,ucb1,reward,50.3625,49.2125,51.537812499999994,80,0
e8_evidence_online,close,10,100,ucb1,posterior_mean_greedy,0.20999999999999996,0.20249999999999999,0.21787499999999999,80,0
e8_evidence_online,close,10,100,ucb1,unseen_fraction,0.09999999999999999,0.09999999999999999,0.09999999999999999,80,0
e8_evidence_online,close,10,100,ucb1,switches,87.2125,86.0375,88.35,80,0
e8_evidence_online,close,10,100,ucb1,arms_visited,10.0,10.0,10.0,80,0
e8_evidence_online,close,10,100,ucb1,best_arm_fraction,0.10474999999999998,0.097625,0.11200000000000002,80,0
e8_evidence_online,close,10,100,ucb1,suffix_failure,0.1125,0.05,0.1875,80,0
e8_evidence_online,prior,3,100,bayes_direct,pseudo_regret,7.461021445866676,4.84014652919889,10.32743578686684,80,0
e8_evidence_online,prior,3,100,bayes_direct,reward,67.2875,62.2875,72.125,80,0
e8_evidence_online,prior,3,100,bayes_direct,posterior_mean_greedy,0.9274999999999999,0.883375,0.967,80,0
e8_evidence_online,prior,3,100,bayes_direct,unseen_fraction,0.019625,0.01775,0.021500000000000002,80,0
e8_evidence_online,prior,3,100,bayes_direct,switches,2.4875,1.525,3.6375,80,0
e8_evidence_online,prior,3,100,bayes_direct,arms_visited,1.9625,1.775,2.15,80,0
