fixture_id,k,representation,target,primitive,mean_binary_excess_brier,mean_binary_excess_log_loss,mean_absolute_error
e10_primitive_bridge:15:9,15,oracle_probs_full,best_arm,noul,0.0020127527185657443,0.014672793760777908,0.029299925764602216
e10_primitive_bridge:15:9,15,oracle_probs_full,next_reward,choice,0.0065767959121205855,0.007818366018400249,0.04904906204906204
e10_primitive_bridge:15:9,15,oracle_probs_full,next_reward,noul,0.00271292866825334,0.003668281438461969,0.033365079365079355
e10_primitive_bridge:15:9,15,oracle_probs_only,best_arm,choice,0.04698037208496418,0.8055365836534946,0.06983902498711811
e10_primitive_bridge:15:9,15,oracle_probs_only,best_arm,noul,0.003864851277858757,0.01962247576530419,0.039633259097935546
e10_primitive_bridge:15:9,15,oracle_probs_only,next_reward,choice,0.029211514526839198,0.03532064751464169,0.10107936507936507
e10_primitive_bridge:15:9,15,oracle_probs_only,next_reward,noul,0.004111803127127799,0.005731878322897964,0.041031746031746016
e10_primitive_bridge:2:0,2,bayes,best_arm,choice,0.0015272903453062397,0.2553611758590161,0.02763413057530705
e10_primitive_bridge:2:0,2,bayes,best_arm,noul,0.00023217075901018323,0.0016936580618495765,0.00986586942469297
e10_primitive_bridge:2:0,2,bayes,next_reward,choice,0.08076791383219957,0.09700074048579962,0.17654761904761906
e10_primitive_bridge:2:0,2,bayes,next_reward,noul,0.0029750566893424054,0.0045550518735578555,0.0323809523809524
e10_primitive_bridge:2:0,2,counts,best_arm,choice,0.0015272903453062397,0.2553611758590161,0.02763413057530705
e10_primitive_bridge:2:0,2,counts,best_arm,noul,0.0005794881475040424,0.003701436344556967,0.014865869424692969
e10_primitive_bridge:2:0,2,counts,next_reward,choice,0.02555839002267572,0.04920812371651547,0.111547619047619
e10_primitive_bridge:2:0,2,counts,next_reward,noul,0.002496485260770969,0.003959092608532028,0.03511904761904758
e10_primitive_bridge:2:0,2,oracle_probs_full,best_arm,choice,0.0015272903453062397,0.2553611758590161,0.02763413057530705
e10_primitive_bridge:2:0,2,oracle_probs_full,best_arm,noul,0.0003058294532571129,0.0022253021796432605,0.01236586942469297
e10_primitive_bridge:2:0,2,oracle_probs_full,next_reward,choice,0.02110362811791384,0.0235596196389007,0.0973809523809524
e10_primitive_bridge:2:0,2,oracle_probs_full,next_reward,noul,0.007046485260770981,0.010217298420297331,0.04238095238095241
e10_primitive_bridge:2:0,2,oracle_probs_only,best_arm,choice,0.0015272903453062397,0.2553611758590161,0.02763413057530705
e10_primitive_bridge:2:0,2,oracle_probs_only,best_arm,noul,0.0025950990072325505,0.012638154237287216,0.032365869424692974
e10_primitive_bridge:2:0,2,oracle_probs_only,next_reward,choice,0.018310770975056713,0.023952128333532934,0.08488095238095243
e10_primitive_bridge:2:0,2,oracle_probs_only,next_reward,noul,0.00881315192743765,0.012540008806014996,0.051666666666666694
e10_primitive_bridge:2:1,2,bayes,best_arm,choice,0.03125000000000003,1.350169658488598,0.12500000000000006
e10_primitive_bridge:2:1,2,bayes,best_arm,noul,0.011150000000000016,0.04694583592406894,0.07250000000000008
e10_primitive_bridge:2:1,2,bayes,next_reward,choice,0.03421611570247934,0.05671748177804052,0.12977272727272726
e10_primitive_bridge:2:1,2,bayes,next_reward,noul,0.010511570247933885,0.021777514096793932,0.07227272727272728
e10_primitive_bridge:2:1,2,counts,best_arm,choice,0.026450000000000022,0.20767015586388854,0.11500000000000005
e10_primitive_bridge:2:1,2,counts,best_arm,noul,0.007149999999999984,0.014078007769306226,0.05499999999999995
e10_primitive_bridge:2:1,2,counts,next_reward,choice,0.00590702479338843,0.017178829715932115,0.044772727272727283
e10_primitive_bridge:2:1,2,counts,next_reward,noul,0.005620661157024792,0.01428812618381635,0.05227272727272726
e10_primitive_bridge:2:1,2,oracle_probs_full,best_arm,choice,0.03125000000000003,1.350169658488598,0.12500000000000006
e10_primitive_bridge:2:1,2,oracle_probs_full,best_arm,noul,0.000850000000000005,0.0021748593423264496,0.020000000000000063
e10_primitive_bridge:2:1,2,oracle_probs_full,next_reward,choice,0.01784793388429752,0.03242751462378509,0.08727272727272727
e10_primitive_bridge:2:1,2,oracle_probs_full,next_reward,noul,0.004470661157024795,0.01288892833843587,0.044772727272727283
e10_primitive_bridge:2:1,2,oracle_probs_only,best_arm,choice,0.03125000000000003,1.350169658488598,0.12500000000000006
e10_primitive_bridge:2:1,2,oracle_probs_only,best_arm,noul,0.001750000000000003,0.0034619583305867153,0.025000000000000064
e10_primitive_bridge:2:1,2,oracle_probs_only,next_reward,choice,0.10523884297520661,0.14266343961719244,0.2272727272727273
e10_primitive_bridge:2:1,2,oracle_probs_only,next_reward,noul,0.010643388429752067,0.0254875233359686,0.06977272727272726
e10_primitive_bridge:2:10,2,bayes,best_arm,choice,0.10742283540635184,0.11434335635306007,0.23170329670329665
e10_primitive_bridge:2:10,2,bayes,best_arm,noul,0.00766459364811012,0.007672421603281021,0.06170329670329666
e10_primitive_bridge:2:10,2,bayes,next_reward,choice,0.030150000000000003,0.05542209647888872,0.1225
e10_primitive_bridge:2:10,2,bayes,next_reward,noul,0.0006000000000000011,0.0007676463614490481,0.015000000000000013
e10_primitive_bridge:2:10,2,counts,best_arm,choice,0.03474151672503317,0.03512271440957744,0.13170329670329664
e10_primitive_bridge:2:10,2,counts,best_arm,noul,0.05489041782393428,0.058353378972319805,0.13085164835164834
e10_primitive_bridge:2:10,2,counts,next_reward,choice,0.04830000000000002,0.10280823788844828,0.15500000000000003
e10_primitive_bridge:2:10,2,counts,next_reward,noul,0.003250000000000006,0.004789300542687024,0.03750000000000003
e10_primitive_bridge:2:10,2,oracle_probs_full,best_arm,choice,0.39302393430745086,1.4042245962002144,0.44329670329670334
e10_primitive_bridge:2:10,2,oracle_probs_full,best_arm,noul,0.02464041782393433,0.026776574984070364,0.10329670329670335
e10_primitive_bridge:2:10,2,oracle_probs_full,next_reward,choice,0.005450000000000001,0.006557843205732751,0.04250000000000001
e10_primitive_bridge:2:10,2,oracle_probs_full,next_reward,noul,0.00925,0.011118924211703435,0.0675
e10_primitive_bridge:2:10,2,oracle_probs_only,best_arm,choice,0.39302393430745086,1.4042245962002144,0.44329670329670334
e10_primitive_bridge:2:10,2,oracle_probs_only,best_arm,noul,0.027155252988769498,0.0291273234010331,0.11579670329670336
e10_primitive_bridge:2:10,2,oracle_probs_only,next_reward,choice,0.005100000000000009,0.006272016681294984,0.050000000000000044
e10_primitive_bridge:2:10,2,oracle_probs_only,next_reward,noul,0.011499999999999993,0.013680297185546336,0.07499999999999998
e10_primitive_bridge:2:11,2,bayes,best_arm,choice,0.06479999999999997,0.2981643434014567,0.17999999999999997
e10_primitive_bridge:2:11,2,bayes,best_arm,noul,0.0036500000000000065,0.0050283508608017086,0.03250000000000003
e10_primitive_bridge:2:11,2,bayes,next_reward,choice,0.0902,0.10559903087079595,0.2
e10_primitive_bridge:2:11,2,bayes,next_reward,noul,0.009249999999999994,0.01009518206936151,0.06749999999999998
e10_primitive_bridge:2:11,2,counts,best_arm,choice,0.07999999999999997,2.2627006880541667,0.19999999999999996
e10_primitive_bridge:2:11,2,counts,best_arm,noul,0.0013000000000000002,0.0020468531670858325,0.025
e10_primitive_bridge:2:11,2,counts,next_reward,choice,0.02430000000000001,0.025629122021806637,0.08000000000000002
e10_primitive_bridge:2:11,2,counts,next_reward,noul,0.00315,0.0037331043284982157,0.037500000000000006
e10_primitive_bridge:2:11,2,oracle_probs_full,best_arm,choice,0.07999999999999997,2.2627006880541667,0.19999999999999996
e10_primitive_bridge:2:11,2,oracle_probs_full,best_arm,noul,0.000699999999999999,0.001172815834828568,0.014999999999999993
e10_primitive_bridge:2:11,2,oracle_probs_full,next_reward,choice,0.026549999999999994,0.02890863115784585,0.10749999999999997
e10_primitive_bridge:2:11,2,oracle_probs_full,next_reward,noul,0.0007500000000000013,0.0009289121479219703,0.017500000000000016
e10_primitive_bridge:2:11,2,oracle_probs_only,best_arm,choice,0.07609999999999997,1.345686285198199,0.19499999999999995
e10_primitive_bridge:2:11,2,oracle_probs_only,best_arm,noul,0.0010499999999999952,0.0017516616447964747,0.02249999999999995
e10_primitive_bridge:2:11,2,oracle_probs_only,next_reward,choice,0.015749999999999993,0.017336811120540613,0.08749999999999998
e10_primitive_bridge:2:11,2,oracle_probs_only,next_reward,noul,0.0004000000000000007,0.0005156220034537168,0.010000000000000009
e10_primitive_bridge:2:12,2,bayes,best_arm,choice,0.035527453951788045,0.25756763599544696,0.13328063241106722
e10_primitive_bridge:2:12,2,bayes,best_arm,noul,0.001641880829258386,0.0030736277967970474,0.025859683794466404
e10_primitive_bridge:2:12,2,bayes,next_reward,choice,0.06397107438016529,0.09071644807636678,0.17363636363636364
e10_primitive_bridge:2:12,2,bayes,next_reward,noul,0.0019392561983471094,0.0020692336200129197,0.02886363636363637
e10_primitive_bridge:2:12,2,counts,best_arm,choice,0.03829306660000939,0.9130946739159287,0.13828063241106722
e10_primitive_bridge:2:12,2,counts,best_arm,noul,0.01623694011779594,0.06190836193803098,0.0882806324110672
e10_primitive_bridge:2:12,2,counts,next_reward,choice,0.030093801652892577,0.05362120105305976,0.12113636363636365
e10_primitive_bridge:2:12,2,counts,next_reward,noul,0.00013016528925619876,0.00014351416771521408,0.007500000000000007
e10_primitive_bridge:2:12,2,oracle_probs_full,best_arm,choice,0.041058679248230735,1.5686217118364105,0.14328063241106723
e10_primitive_bridge:2:12,2,oracle_probs_full,best_arm,noul,3.871877392241701e-05,7.8126556667793e-05,0.004140316205533595
e10_primitive_bridge:2:12,2,oracle_probs_full,next_reward,choice,0.003880165289256201,0.004709789882412593,0.04136363636363638
e10_primitive_bridge:2:12,2,oracle_probs_full,next_reward,noul,0.003302892561983471,0.004001727217478185,0.038863636363636364
e10_primitive_bridge:2:12,2,oracle_probs_only,best_arm,choice,0.041058679248230735,1.5686217118364105,0.14328063241106723
e10_primitive_bridge:2:12,2,oracle_probs_only,best_arm,noul,0.00018713774625443385,0.0004013345043048268,0.008280632411067218
e10_primitive_bridge:2:12,2,oracle_probs_only,next_reward,choice,0.0007347107438016536,0.0007686297360077823,0.016363636363636358
e10_primitive_bridge:2:12,2,oracle_probs_only,next_reward,noul,0.003857438016528928,0.004806156317599425,0.03886363636363638
e10_primitive_bridge:2:13,2,bayes,best_arm,choice,0.08925283446712023,0.440326919833963,0.21119047619047626
e10_primitive_bridge:2:13,2,bayes,best_arm,noul,0.008250453514739247,0.013934051911555709,0.06369047619047626
e10_primitive_bridge:2:13,2,bayes,next_reward,choice,0.08632551020408163,0.12066659516191591,0.20535714285714285
e10_primitive_bridge:2:13,2,bayes,next_reward,noul,0.0020755102040816366,0.0020902094938197655,0.025000000000000022
e10_primitive_bridge:2:13,2,counts,best_arm,choice,0.0979004535147393,1.552548178896497,0.22119047619047627
e10_primitive_bridge:2:13,2,counts,best_arm,noul,0.012821882086167823,0.022997271160761484,0.07869047619047626
e10_primitive_bridge:2:13,2,counts,next_reward,choice,0.05273979591836735,0.08638935897766084,0.16035714285714286
e10_primitive_bridge:2:13,2,counts,next_reward,noul,0.00233265306122449,0.0028524644092134607,0.03285714285714286
e10_primitive_bridge:2:13,2,oracle_probs_full,best_arm,choice,0.10232426303854883,2.5903057934026155,0.22619047619047628
e10_primitive_bridge:2:13,2,oracle_probs_full,best_arm,noul,0.0053790249433106774,0.008934688292318381,0.0486904761904763
e10_primitive_bridge:2:13,2,oracle_probs_full,next_reward,choice,0.030218367346938765,0.03292081424480436,0.09785714285714284
e10_primitive_bridge:2:13,2,oracle_probs_full,next_reward,noul,0.0029969387755102027,0.003429254463766629,0.029642857142857137
e10_primitive_bridge:2:13,2,oracle_probs_only,best_arm,choice,0.09347664399092977,0.5147905643903785,0.21619047619047627
e10_primitive_bridge:2:13,2,oracle_probs_only,best_arm,noul,0.0009480725623582863,0.001426869980063375,0.0211904761904763
e10_primitive_bridge:2:13,2,oracle_probs_only,next_reward,choice,0.025246938775510215,0.026799721372630203,0.08714285714285716
e10_primitive_bridge:2:13,2,oracle_probs_only,next_reward,noul,0.0027040816326530603,0.003076433901661943,0.03214285714285714
e10_primitive_bridge:2:14,2,bayes,best_arm,choice,0.03267851239669428,0.05479433977076793,0.12772727272727286
e10_primitive_bridge:2:14,2,bayes,best_arm,noul,0.02429214876033054,0.026985645244615615,0.09749999999999998
e10_primitive_bridge:2:14,2,bayes,next_reward,choice,0.12293925619834711,0.1327788995017409,0.24613636363636365
e10_primitive_bridge:2:14,2,bayes,next_reward,noul,0.008152892561983476,0.008819308270310772,0.06363636363636366
e10_primitive_bridge:2:14,2,counts,best_arm,choice,0.05596033057851228,0.05963734699036061,0.1672727272727271
e10_primitive_bridge:2:14,2,counts,best_arm,noul,0.12257396694214859,0.12683667187800896,0.2347727272727271
e10_primitive_bridge:2:14,2,counts,next_reward,choice,0.0048074380165289326,0.00530976234090251,0.04363636363636367
e10_primitive_bridge:2:14,2,counts,next_reward,noul,0.0006574380165289265,0.0006603865442188633,0.013863636363636356
e10_primitive_bridge:2:14,2,oracle_probs_full,best_arm,choice,0.13805123966942162,0.6773122221321117,0.26272727272727286
e10_primitive_bridge:2:14,2,oracle_probs_full,best_arm,noul,0.003119421487603322,0.004287142916898384,0.03522727272727287
e10_primitive_bridge:2:14,2,oracle_probs_full,next_reward,choice,0.03191652892561984,0.03392761237814704,0.12363636363636363
e10_primitive_bridge:2:14,2,oracle_probs_full,next_reward,noul,0.0014892561983471091,0.0017627288369910094,0.02363636363636365
e10_primitive_bridge:2:14,2,oracle_probs_only,best_arm,choice,0.13805123966942162,0.6773122221321117,0.26272727272727286
e10_primitive_bridge:2:14,2,oracle_probs_only,best_arm,noul,0.0027194214876033254,0.003686049885546494,0.03522727272727288
e10_primitive_bridge:2:14,2,oracle_probs_only,next_reward,choice,0.022657438016528926,0.024196768434642524,0.10613636363636364
e10_primitive_bridge:2:14,2,oracle_probs_only,next_reward,noul,0.002334710743801656,0.00274793634770934,0.02363636363636365
e10_primitive_bridge:2:15,2,bayes,best_arm,choice,4.921605250835763e-10,2.849665379005375e-05,1.568694560906578e-05
e10_primitive_bridge:2:15,2,bayes,best_arm,noul,0.000499059275423981,0.01500386216136277,0.014984313054390939
e10_primitive_bridge:2:15,2,bayes,next_reward,choice,0.04705146923783287,0.08442674978530834,0.15143939393939393
e10_primitive_bridge:2:15,2,bayes,next_reward,noul,0.0025075298438934804,0.008754974421409243,0.027272727272727275
e10_primitive_bridge:2:15,2,counts,best_arm,choice,4.921605250835763e-10,2.849665379005375e-05,1.568694560906578e-05
e10_primitive_bridge:2:15,2,counts,best_arm,noul,0.0008987455365117999,0.0201016915631453,0.01998431305439094
e10_primitive_bridge:2:15,2,counts,next_reward,choice,0.04442268135904501,0.07995469689615103,0.13393939393939397
e10_primitive_bridge:2:15,2,counts,next_reward,noul,0.002699954086317722,0.007311320002336197,0.03643939393939394
e10_primitive_bridge:2:15,2,oracle_probs_full,best_arm,choice,4.921605250835763e-10,2.849665379005375e-05,1.568694560906578e-05
e10_primitive_bridge:2:15,2,oracle_probs_full,best_arm,noul,0.0012984317975996188,0.025199520964927828,0.024984313054390944
e10_primitive_bridge:2:15,2,oracle_probs_full,next_reward,choice,0.008204499540863178,0.022476263547200327,0.05060606060606058
e10_primitive_bridge:2:15,2,oracle_probs_full,next_reward,noul,0.004736317722681356,0.012071298033529826,0.04810606060606059
e10_primitive_bridge:2:15,2,oracle_probs_only,best_arm,choice,4.921605250835763e-10,2.849665379005375e-05,1.568694560906578e-05
e10_primitive_bridge:2:15,2,oracle_probs_only,best_arm,noul,0.002897804319775256,0.03561239435786693,0.034984313054390946
e10_primitive_bridge:2:15,2,oracle_probs_only,next_reward,choice,0.0345196510560147,0.0649230536914048,0.12393939393939396
e10_primitive_bridge:2:15,2,oracle_probs_only,next_reward,noul,0.007959044995408629,0.021260403991540555,0.05560606060606058
e10_primitive_bridge:2:16,2,bayes,best_arm,choice,0.060078349166648684,0.37603131211437896,0.17331813114421799
e10_primitive_bridge:2:16,2,bayes,best_arm,noul,0.002603377037328796,0.004888871365627882,0.03581813114421798
e10_primitive_bridge:2:16,2,bayes,next_reward,choice,0.0716623545285883,0.08109503430359619,0.1822077922077922
e10_primitive_bridge:2:16,2,bayes,next_reward,noul,0.008513653229887001,0.01156474765642071,0.06470779220779223
e10_primitive_bridge:2:16,2,counts,best_arm,choice,0.05017926129799561,0.2242797199977396,0.158318131144218
e10_primitive_bridge:2:16,2,counts,best_arm,noul,0.006603377037328792,0.014503486715643808,0.04915906557210896
e10_primitive_bridge:2:16,2,counts,next_reward,choice,0.004192874009107776,0.005519910857840905,0.03970779220779221
e10_primitive_bridge:2:16,2,counts,next_reward,noul,0.006403912970146738,0.010132308002296385,0.04857142857142857
e10_primitive_bridge:2:16,2,oracle_probs_full,best_arm,choice,0.06721107441241742,2.0562467692392286,0.183318131144218
e10_primitive_bridge:2:16,2,oracle_probs_full,best_arm,noul,0.0016706517915600755,0.003139397175322651,0.025818131144217972
e10_primitive_bridge:2:16,2,oracle_probs_full,next_reward,choice,0.022064302580536353,0.029057774761363002,0.10470779220779222
e10_primitive_bridge:2:16,2,oracle_probs_full,next_reward,noul,0.006121445437679208,0.009129584988658186,0.054707792207792226
e10_primitive_bridge:2:16,2,oracle_probs_only,best_arm,choice,0.06721107441241742,2.0562467692392286,0.183318131144218
e10_primitive_bridge:2:16,2,oracle_probs_only,best_arm,noul,0.0014706517915600765,0.002698685584238067,0.02581813114421798
e10_primitive_bridge:2:16,2,oracle_probs_only,next_reward,choice,0.03733053634677012,0.04637107116219032,0.13470779220779222
e10_primitive_bridge:2:16,2,oracle_probs_only,next_reward,noul,0.009529886996120769,0.013992293369498782,0.06720779220779223
e10_primitive_bridge:2:17,2,bayes,best_arm,choice,0.02117821411879906,1.0902478974491292,0.10290338701616936
e10_primitive_bridge:2:17,2,bayes,best_arm,noul,0.0010636222211994712,0.002440135567020392,0.017500000000000057
e10_primitive_bridge:2:17,2,bayes,next_reward,choice,0.08490918273645545,0.10437845424758854,0.2034848484848485
e10_primitive_bridge:2:17,2,bayes,next_reward,noul,0.00011069788797061554,0.00012015220422643969,0.005984848484848482
e10_primitive_bridge:2:17,2,counts,best_arm,choice,0.02117821411879906,1.0902478974491292,0.10290338701616936
e10_primitive_bridge:2:17,2,counts,best_arm,noul,0.0006329947929780955,0.0021005854039024864,0.012903387016169374
e10_primitive_bridge:2:17,2,counts,next_reward,choice,0.08306978879706153,0.1228702602329729,0.1984848484848485
e10_primitive_bridge:2:17,2,counts,next_reward,noul,0.0027516069788797058,0.003071744054598362,0.03348484848484848
e10_primitive_bridge:2:17,2,oracle_probs_full,best_arm,choice,0.02117821411879906,1.0902478974491292,0.10290338701616936
e10_primitive_bridge:2:17,2,oracle_probs_full,best_arm,noul,0.00040072383168454823,0.001032086229098509,0.013548306491915345
e10_primitive_bridge:2:17,2,oracle_probs_full,next_reward,choice,0.005781910009182736,0.00691983169578736,0.03666666666666665
e10_primitive_bridge:2:17,2,oracle_probs_full,next_reward,noul,0.0007622130394857665,0.000800606634146897,0.019015151515151513
e10_primitive_bridge:2:17,2,oracle_probs_only,best_arm,choice,0.02117821411879906,1.0902478974491292,0.10290338701616936
e10_primitive_bridge:2:17,2,oracle_probs_only,best_arm,noul,0.00040072383168454536,0.0009540807635726664,0.009999999999999957
e10_primitive_bridge:2:17,2,oracle_probs_only,next_reward,choice,0.007553122130394855,0.008676884103324872,0.05765151515151515
e10_primitive_bridge:2:17,2,oracle_probs_only,next_reward,noul,0.00020766758494031212,0.0002199591276117463,0.009166666666666656
e10_primitive_bridge:2:18,2,bayes,best_arm,choice,9.350573453137672e-05,0.053564211583536275,0.006837606837606879
e10_primitive_bridge:2:18,2,bayes,best_arm,noul,0.0009913689823946219,0.011699824521040642,0.020662393162393128
e10_primitive_bridge:2:18,2,bayes,next_reward,choice,0.0723467279473773,0.10206227858593234,0.1390584415584416
e10_primitive_bridge:2:18,2,bayes,next_reward,noul,0.001242831843481194,0.004037416055170832,0.024058441558441557
e10_primitive_bridge:2:18,2,counts,best_arm,choice,9.350573453137672e-05,0.053564211583536275,0.006837606837606879
e10_primitive_bridge:2:18,2,counts,best_arm,noul,0.0008913689823946212,0.011472095968416175,0.02066239316239313
e10_primitive_bridge:2:18,2,counts,next_reward,choice,0.05471490976555916,0.07188383555346467,0.12201298701298702
e10_primitive_bridge:2:18,2,counts,next_reward,noul,0.0005564682071175606,0.0013737952732060417,0.016558441558441606
e10_primitive_bridge:2:18,2,oracle_probs_full,best_arm,choice,9.350573453137672e-05,0.053564211583536275,0.006837606837606879
e10_primitive_bridge:2:18,2,oracle_probs_full,best_arm,noul,0.0014546168456424846,0.015634532701617413,0.025662393162393132
e10_primitive_bridge:2:18,2,oracle_probs_full,next_reward,choice,0.020990883791533157,0.03762519332548721,0.0990584415584416
e10_primitive_bridge:2:18,2,oracle_probs_full,next_reward,noul,0.0019863383369876884,0.007286334363883179,0.022987012987013
e10_primitive_bridge:2:18,2,oracle_probs_only,best_arm,choice,9.350573453137672e-05,0.053564211583536275,0.006837606837606879
e10_primitive_bridge:2:18,2,oracle_probs_only,best_arm,noul,0.0036443604353860732,0.028637762515961653,0.04066239316239313
e10_primitive_bridge:2:18,2,oracle_probs_only,next_reward,choice,0.05350841625906564,0.09080210477471366,0.13227272727272732
e10_primitive_bridge:2:18,2,oracle_probs_only,next_reward,noul,0.00924802664867601,0.024519810259777126,0.05405844155844158
e10_primitive_bridge:2:19,2,bayes,best_arm,choice,0.30197551020408153,0.7199369599689026,0.38857142857142846
e10_primitive_bridge:2:19,2,bayes,best_arm,noul,0.02427551020408159,0.026733776352520673,0.10857142857142847
e10_primitive_bridge:2:19,2,bayes,next_reward,choice,0.11587346938775511,0.1583652293914428,0.2342857142857143
e10_primitive_bridge:2:19,2,bayes,next_reward,noul,0.003537755102040821,0.0036055896664211606,0.041785714285714315
e10_primitive_bridge:2:19,2,counts,best_arm,choice,0.3504040816326529,1.2964793097821394,0.4185714285714285
e10_primitive_bridge:2:19,2,counts,best_arm,noul,0.09788265306122444,0.12433607740952438,0.22107142857142853
e10_primitive_bridge:2:19,2,counts,next_reward,choice,0.060066326530612266,0.07801128904003612,0.14678571428571432
e10_primitive_bridge:2:19,2,counts,next_reward,noul,0.003180612244897964,0.003215176431463518,0.03678571428571431
e10_primitive_bridge:2:19,2,oracle_probs_full,best_arm,choice,0.36734693877551006,5.2380259915694305,0.4285714285714285
e10_primitive_bridge:2:19,2,oracle_probs_full,best_arm,noul,0.03385408163265302,0.039019853194046245,0.1210714285714285
e10_primitive_bridge:2:19,2,oracle_probs_full,next_reward,choice,0.011109183673469386,0.011438580795556902,0.05678571428571427
e10_primitive_bridge:2:19,2,oracle_probs_full,next_reward,noul,0.0007591836734693849,0.0007656279425471701,0.01571428571428568
e10_primitive_bridge:2:19,2,oracle_probs_only,best_arm,choice,0.3504040816326529,1.2964793097821394,0.4185714285714285
e10_primitive_bridge:2:19,2,oracle_probs_only,best_arm,noul,0.03449693877551016,0.038648697670557404,0.13107142857142848
e10_primitive_bridge:2:19,2,oracle_probs_only,next_reward,choice,0.04814489795918368,0.05331351253298396,0.1542857142857143
e10_primitive_bridge:2:19,2,oracle_probs_only,next_reward,noul,0.0007806122448979597,0.0007996798516096693,0.016785714285714293
e10_primitive_bridge:2:2,2,bayes,best_arm,choice,0.16609752066115718,0.5109992490703592,0.2881818181818183
e10_primitive_bridge:2:2,2,bayes,best_arm,noul,0.03826570247933892,0.0628386398128809,0.12068181818181833
e10_primitive_bridge:2:2,2,bayes,next_reward,choice,0.06437148760330579,0.06783595372896314,0.1784090909090909
e10_primitive_bridge:2:2,2,bayes,next_reward,noul,0.006303305785123972,0.006618277500311284,0.055909090909090936
e10_primitive_bridge:2:2,2,counts,best_arm,choice,0.2626247933884295,0.27557840620103535,0.36181818181818165
e10_primitive_bridge:2:2,2,counts,best_arm,noul,0.09296115702479327,0.09502692675763907,0.20181818181818167
e10_primitive_bridge:2:2,2,counts,next_reward,choice,0.008398760330578507,0.008577945395849808,0.051590909090909076
e10_primitive_bridge:2:2,2,counts,next_reward,noul,0.002176033057851242,0.0022492403093728325,0.030909090909090928
e10_primitive_bridge:2:2,2,oracle_probs_full,best_arm,choice,0.20247933884297542,3.7703539087171074,0.31818181818181834
e10_primitive_bridge:2:2,2,oracle_probs_full,best_arm,noul,0.015688429752066167,0.02116402933610334,0.08318181818181833
e10_primitive_bridge:2:2,2,oracle_probs_full,next_reward,choice,0.050835123966942154,0.057521514270222826,0.1365909090909091
e10_primitive_bridge:2:2,2,oracle_probs_full,next_reward,noul,0.0009714876033057871,0.0009829788664969669,0.01840909090909093
e10_primitive_bridge:2:2,2,oracle_probs_only,best_arm,choice,0.20247933884297542,3.7703539087171074,0.31818181818181834
e10_primitive_bridge:2:2,2,oracle_probs_only,best_arm,noul,0.010029338842975253,0.012738663215964285,0.07068181818181835
e10_primitive_bridge:2:2,2,oracle_probs_only,next_reward,choice,0.049612396694214855,0.05412657066604412,0.14590909090909088
e10_primitive_bridge:2:2,2,oracle_probs_only,next_reward,noul,0.0011442148760330585,0.0012330257278894419,0.02340909090909092
e10_primitive_bridge:2:20,2,bayes,best_arm,choice,2.342534810067138e-06,0.0064808049856259365,0.00108225108225105
e10_primitive_bridge:2:20,2,bayes,best_arm,noul,0.0011941174265849644,0.020845880283353636,0.023917748917748963
e10_primitive_bridge:2:20,2,bayes,next_reward,choice,0.0023663265306122522,0.006063145860354818,0.02750000000000004
e10_primitive_bridge:2:20,2,bayes,next_reward,noul,0.0025377551020408125,0.004541898758455135,0.03464285714285713
e10_primitive_bridge:2:20,2,counts,best_arm,choice,2.342534810067138e-06,0.0064808049856259365,0.00108225108225105
e10_primitive_bridge:2:20,2,counts,best_arm,noul,0.0017724724049399418,0.025807583450984883,0.02891774891774896
e10_primitive_bridge:2:20,2,counts,next_reward,choice,0.008002040816326543,0.022759770115385148,0.0628571428571429
e10_primitive_bridge:2:20,2,counts,next_reward,noul,0.00043061224489796066,0.0009515540364101911,0.012857142857142873
e10_primitive_bridge:2:20,2,oracle_probs_full,best_arm,choice,2.342534810067138e-06,0.0064808049856259365,0.00108225108225105
e10_primitive_bridge:2:20,2,oracle_probs_full,best_arm,noul,0.0015332949157624513,0.02335593719930539,0.026417748917748958
e10_primitive_bridge:2:20,2,oracle_probs_full,next_reward,choice,0.004002040816326522,0.006923531581857753,0.0421428571428571
e10_primitive_bridge:2:20,2,oracle_probs_full,next_reward,noul,0.004944897959183663,0.008409372469670953,0.047142857142857104
e10_primitive_bridge:2:20,2,oracle_probs_only,best_arm,choice,2.342534810067138e-06,0.0064808049856259365,0.00108225108225105
e10_primitive_bridge:2:20,2,oracle_probs_only,best_arm,noul,0.0035683598508273904,0.03838857850545506,0.041417748917748964
e10_primitive_bridge:2:20,2,oracle_probs_only,next_reward,choice,0.01598775510204081,0.024695720655995568,0.0871428571428571
e10_primitive_bridge:2:20,2,oracle_probs_only,next_reward,noul,0.009516326530612233,0.01545929093734405,0.06714285714285712
e10_primitive_bridge:2:21,2,bayes,best_arm,choice,0.003894364419434803,0.42879167043503075,0.04412688760514842
e10_primitive_bridge:2:21,2,bayes,best_arm,noul,0.005299953757632859,0.01693744222066562,0.04337311239485157
e10_primitive_bridge:2:21,2,bayes,next_reward,choice,0.12076077753415415,0.15369481892508507,0.24314935064935064
e10_primitive_bridge:2:21,2,bayes,next_reward,noul,0.0070296087029853285,0.008277668249797893,0.05814935064935066
e10_primitive_bridge:2:21,2,counts,best_arm,choice,0.0031118266673318337,0.23038276614205383,0.03912688760514842
e10_primitive_bridge:2:21,2,counts,best_arm,noul,0.0013213736420962141,0.005207838003639833,0.020873112394851585
