experiment,family,k,horizon,policy,phase,normative_reference,normative_interpretation,metric,mean,ci_low,ci_high,n_episodes,n_recorded_turns,analysis_role
e4_scaling,close,15,100,counts_sample,late,unavailable,unavailable,knowledge_gradient_agreement,0.33999999999999997,0.2575,0.43,40,800,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,late,unavailable,unavailable,bayes_ucb_top_set_size,5.20125,4.21996875,6.2263125,40,800,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,late,unavailable,unavailable,knowledge_gradient_top_set_size,3.70625,2.76121875,4.747562499999999,40,800,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,posterior_mean_greedy,0.6575,0.6091666666666666,0.705,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,strict_non_greedy,0.34249999999999997,0.29625,0.3908333333333333,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,unseen_arm,0.07625,0.06291666666666666,0.09083333333333334,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,lower_mean_higher_sd,0.08791666666666667,0.07208333333333333,0.10416666666666666,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,equal_mean_higher_sd,0.017083333333333332,0.010833333333333334,0.024583333333333336,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,unequal_sd_greedy_tie_available,0.1275,0.08416666666666667,0.1750104166666665,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,posterior_mean_deficit,0.030558424486597062,0.024880020447131532,0.03651651771407262,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,chosen_posterior_sd,0.1234682485922407,0.11662487189060797,0.13054697805467091,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,bayes_ucb_agreement,0.15041666666666664,0.125,0.17666666666666667,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,knowledge_gradient_agreement,0.2379166666666667,0.19833333333333333,0.28001041666666654,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,bayes_ucb_top_set_size,7.66875,6.839145833333333,8.46584375,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,counts_sample,middle,unavailable,unavailable,knowledge_gradient_top_set_size,6.45,5.534999999999999,7.380416666666667,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,posterior_mean_greedy,0.66,0.6212500000000001,0.7012499999999999,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,strict_non_greedy,0.33999999999999997,0.29875,0.37875000000000003,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,unseen_arm,0.5075000000000001,0.47375000000000006,0.5387500000000001,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,lower_mean_higher_sd,0.33999999999999997,0.3,0.37875000000000003,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,equal_mean_higher_sd,0.14125000000000001,0.10625,0.17874999999999996,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,unequal_sd_greedy_tie_available,0.14125000000000001,0.1075,0.17750000000000002,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,posterior_mean_deficit,0.04798687770562769,0.04128587324134199,0.05462511837121211,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,chosen_posterior_sd,0.2456491121473776,0.23881740371422283,0.2514477123905487,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,bayes_ucb_agreement,0.9712500000000001,0.9587499999999999,0.9825000000000002,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,knowledge_gradient_agreement,0.7525000000000001,0.70625,0.7975,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,bayes_ucb_top_set_size,5.547499999999999,5.33375,5.74,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,early,unavailable,unavailable,knowledge_gradient_top_set_size,3.9474999999999993,3.5237499999999997,4.3650312499999995,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,posterior_mean_greedy,0.87375,0.8400000000000001,0.90625,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,strict_non_greedy,0.12625,0.09375,0.16124999999999998,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,unseen_arm,0.0,0.0,0.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,lower_mean_higher_sd,0.12625,0.0925,0.16125,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,equal_mean_higher_sd,0.0125,0.0037500000000000007,0.02375,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,unequal_sd_greedy_tie_available,0.017499999999999998,0.0037500000000000007,0.035,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,posterior_mean_deficit,0.004668561875476497,0.002961435630591802,0.00658676223499809,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,chosen_posterior_sd,0.09866198834613615,0.09357279066234286,0.10385210393239265,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,bayes_ucb_agreement,0.06625,0.026249999999999996,0.1125,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,knowledge_gradient_agreement,0.9225000000000001,0.89625,0.9475,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,bayes_ucb_top_set_size,5.6625,4.885,6.4487499999999995,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,late,unavailable,unavailable,knowledge_gradient_top_set_size,1.0174999999999998,1.0074999999999998,1.02875,40,800,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,posterior_mean_greedy,0.6487499999999999,0.6241666666666668,0.6737500000000001,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,strict_non_greedy,0.35124999999999995,0.32666666666666666,0.37583333333333335,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,unseen_arm,0.08083333333333333,0.07041666666666666,0.09208333333333332,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,lower_mean_higher_sd,0.35124999999999995,0.32625000000000004,0.37625000000000003,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,equal_mean_higher_sd,0.044583333333333336,0.034166666666666665,0.05583333333333333,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,unequal_sd_greedy_tie_available,0.04541666666666667,0.034999999999999996,0.05667708333333318,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,posterior_mean_deficit,0.034469895188784724,0.0315314226622785,0.03756659359744561,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,chosen_posterior_sd,0.15959479958051956,0.15487019991731277,0.1641792483643725,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,bayes_ucb_agreement,0.6241666666666668,0.5883333333333333,0.6616666666666667,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,knowledge_gradient_agreement,0.7454166666666667,0.7304166666666667,0.7604166666666666,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,bayes_ucb_top_set_size,2.8741666666666665,2.6795833333333334,3.0795833333333333,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,finite_ap_index,middle,unavailable,unavailable,knowledge_gradient_top_set_size,1.1145833333333335,1.0741666666666665,1.1620833333333334,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,posterior_mean_greedy,1.0,1.0,1.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,strict_non_greedy,0.0,0.0,0.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,unseen_arm,0.24749999999999997,0.2,0.29874999999999996,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,lower_mean_higher_sd,0.0,0.0,0.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,equal_mean_higher_sd,0.17125,0.12125,0.22374999999999998,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,unequal_sd_greedy_tie_available,0.19749999999999998,0.1425,0.25625,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,posterior_mean_deficit,0.0,0.0,0.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,chosen_posterior_sd,0.19653952620753717,0.1857225386336013,0.20768282907826116,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,bayes_ucb_agreement,0.55125,0.4924687499999999,0.6125,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,knowledge_gradient_agreement,0.6675,0.6175,0.7175,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,bayes_ucb_top_set_size,8.58375,8.105,9.0475,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,early,unavailable,unavailable,knowledge_gradient_top_set_size,7.301249999999999,6.7886875,7.76875,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,posterior_mean_greedy,1.0,1.0,1.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,strict_non_greedy,0.0,0.0,0.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,unseen_arm,0.02375,0.0075000000000000015,0.045,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,lower_mean_higher_sd,0.0,0.0,0.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,equal_mean_higher_sd,0.04,0.0125,0.07375000000000001,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,unequal_sd_greedy_tie_available,0.05625,0.02375,0.09625,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,posterior_mean_deficit,0.0,0.0,0.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,chosen_posterior_sd,0.0839185464439155,0.07265099507938594,0.09628010074755777,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,bayes_ucb_agreement,0.057499999999999996,0.02375,0.0975,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,knowledge_gradient_agreement,0.33125,0.24125000000000002,0.43375,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,bayes_ucb_top_set_size,7.8375,6.561250000000001,9.01625,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,late,unavailable,unavailable,knowledge_gradient_top_set_size,5.692500000000001,4.4449375,6.985062499999999,40,800,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,posterior_mean_greedy,1.0,1.0,1.0,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,strict_non_greedy,0.0,0.0,0.0,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,unseen_arm,0.06041666666666666,0.041249999999999995,0.08041666666666666,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,lower_mean_higher_sd,0.0,0.0,0.0,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,equal_mean_higher_sd,0.08083333333333334,0.054166666666666675,0.10874999999999999,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,unequal_sd_greedy_tie_available,0.09791666666666667,0.06666666666666667,0.13041666666666668,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,posterior_mean_deficit,0.0,0.0,0.0,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,chosen_posterior_sd,0.11519351985590828,0.10467220182885416,0.12617885159433484,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,bayes_ucb_agreement,0.14958333333333335,0.10790625000000001,0.19416666666666665,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,knowledge_gradient_agreement,0.33291666666666664,0.24625,0.4225,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,bayes_ucb_top_set_size,8.12375,7.049979166666667,9.239197916666667,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,greedy,middle,unavailable,unavailable,knowledge_gradient_top_set_size,6.820416666666667,5.570791666666667,8.069666666666665,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,posterior_mean_greedy,0.705,0.6575,0.7537499999999999,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,strict_non_greedy,0.29500000000000004,0.24749999999999997,0.34249999999999997,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,unseen_arm,0.4675000000000001,0.425,0.50875,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,lower_mean_higher_sd,0.29500000000000004,0.2475,0.34375,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,equal_mean_higher_sd,0.11750000000000001,0.08125,0.15875,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,unequal_sd_greedy_tie_available,0.11750000000000001,0.08125,0.15875,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,posterior_mean_deficit,0.037579025141525134,0.031475086111804856,0.043671713702963695,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,chosen_posterior_sd,0.2374775970233797,0.22996432355901894,0.2446819466661525,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,bayes_ucb_agreement,0.95,0.9349999999999999,0.9649999999999999,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,knowledge_gradient_agreement,0.8300000000000001,0.7887500000000001,0.8699999999999999,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,bayes_ucb_top_set_size,5.52125,5.2524999999999995,5.76,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,early,unavailable,unavailable,knowledge_gradient_top_set_size,4.1975,3.764968749999999,4.63628125,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,posterior_mean_greedy,0.5425000000000001,0.47750000000000004,0.60875,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,strict_non_greedy,0.4575,0.39249999999999996,0.5225,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,unseen_arm,0.0,0.0,0.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,lower_mean_higher_sd,0.4575,0.39125,0.52125,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,equal_mean_higher_sd,0.008749999999999999,0.00125,0.01875,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,unequal_sd_greedy_tie_available,0.013750000000000002,0.0025,0.030000000000000006,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,posterior_mean_deficit,0.04925403832938201,0.040698652466019156,0.05777446569714619,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,chosen_posterior_sd,0.14375855238296203,0.13732443159355742,0.1498630773381333,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,bayes_ucb_agreement,0.45500000000000007,0.395,0.51625,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,knowledge_gradient_agreement,0.63125,0.57625,0.68625,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,bayes_ucb_top_set_size,3.02625,2.61625,3.4587499999999998,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,late,unavailable,unavailable,knowledge_gradient_top_set_size,1.0275,1.01125,1.0474999999999999,40,800,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,posterior_mean_greedy,0.5912499999999999,0.5683333333333334,0.615,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,strict_non_greedy,0.40875000000000006,0.385,0.43208333333333326,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,unseen_arm,0.09416666666666666,0.08040625000000001,0.10791666666666666,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,lower_mean_higher_sd,0.40875000000000006,0.3854166666666667,0.4325,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,equal_mean_higher_sd,0.03958333333333334,0.028749999999999998,0.05083333333333333,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,unequal_sd_greedy_tie_available,0.045,0.03208333333333333,0.058750000000000004,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,posterior_mean_deficit,0.045425015657558375,0.041790994637269076,0.04894140026438849,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,chosen_posterior_sd,0.1689668364611127,0.1645803163820457,0.1730980215873122,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,bayes_ucb_agreement,0.65,0.6224895833333333,0.6779166666666667,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,knowledge_gradient_agreement,0.695,0.6754166666666667,0.7150000000000001,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,bayes_ucb_top_set_size,2.8125,2.6620729166666663,2.9891770833333333,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,ids,middle,unavailable,unavailable,knowledge_gradient_top_set_size,1.0991666666666666,1.0620833333333333,1.1412499999999999,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,posterior_mean_greedy,0.78875,0.74125,0.83625,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,strict_non_greedy,0.21125,0.16371875,0.26125,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,unseen_arm,0.39125,0.33875,0.44000000000000006,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,lower_mean_higher_sd,0.21125,0.16375,0.25875,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,equal_mean_higher_sd,0.09625,0.058750000000000004,0.13874999999999998,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,unequal_sd_greedy_tie_available,0.09625,0.05750000000000001,0.13875,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,posterior_mean_deficit,0.021100219633307864,0.016415530104087087,0.025885649828113057,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,chosen_posterior_sd,0.22505014233500198,0.2138430283551992,0.23550951393686848,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,bayes_ucb_agreement,0.8412500000000002,0.7975,0.8800000000000001,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,knowledge_gradient_agreement,1.0,1.0,1.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,bayes_ucb_top_set_size,6.331250000000001,6.092499999999999,6.613781249999998,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,early,unavailable,unavailable,knowledge_gradient_top_set_size,4.885,4.46496875,5.26375,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,posterior_mean_greedy,0.8787499999999999,0.8375,0.9162500000000001,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,strict_non_greedy,0.12125000000000001,0.08374999999999999,0.16125,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,unseen_arm,0.0,0.0,0.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,lower_mean_higher_sd,0.12125000000000001,0.08374999999999999,0.1625,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,equal_mean_higher_sd,0.005,0.00125,0.01,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,unequal_sd_greedy_tie_available,0.005,0.00125,0.01,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,posterior_mean_deficit,0.0037940228161535096,0.002430032617227668,0.005293501262795511,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,chosen_posterior_sd,0.09896896321428769,0.09220892635849902,0.10586517206667542,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,bayes_ucb_agreement,0.051250000000000004,0.01875,0.095,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,knowledge_gradient_agreement,1.0,1.0,1.0,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,bayes_ucb_top_set_size,6.516249999999999,5.7924999999999995,7.225031249999999,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,late,unavailable,unavailable,knowledge_gradient_top_set_size,1.0525,1.02875,1.08125,40,800,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,posterior_mean_greedy,0.7587499999999999,0.7325,0.7845833333333333,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,strict_non_greedy,0.24124999999999996,0.21666666666666665,0.2666666666666667,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,unseen_arm,0.11208333333333335,0.09666666666666666,0.12833333333333333,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,lower_mean_higher_sd,0.24124999999999996,0.21583333333333332,0.26708333333333334,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,equal_mean_higher_sd,0.0025,0.0008333333333333333,0.004583333333333333,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,unequal_sd_greedy_tie_available,0.0025,0.0008333333333333333,0.004583333333333333,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,posterior_mean_deficit,0.020770958271714567,0.018382194173738126,0.023185347492642113,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,chosen_posterior_sd,0.15397316112656304,0.14865736298429424,0.15900198278841868,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,bayes_ucb_agreement,0.3979166666666667,0.36583333333333334,0.43083333333333335,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,knowledge_gradient_agreement,1.0,1.0,1.0,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,bayes_ucb_top_set_size,4.509166666666667,3.9883229166666667,5.062520833333333,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,knowledge_gradient,middle,unavailable,unavailable,knowledge_gradient_top_set_size,1.5558333333333334,1.4491666666666667,1.6725,40,2400,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,posterior_mean_greedy,0.22000000000000003,0.19749999999999998,0.24625000000000002,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,strict_non_greedy,0.7799999999999999,0.7525000000000001,0.80375,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,unseen_arm,0.5662499999999999,0.5487500000000001,0.58375,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,lower_mean_higher_sd,0.64375,0.59375,0.6912499999999999,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,equal_mean_higher_sd,0.008749999999999999,0.0,0.02375,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,unequal_sd_greedy_tie_available,0.015,0.00125,0.03375,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,posterior_mean_deficit,0.17487499999999997,0.1656875,0.18402083333333333,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,chosen_posterior_sd,0.26113812009409426,0.2595053507534866,0.2627234311319705,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,bayes_ucb_agreement,0.21624999999999997,0.19624999999999998,0.23875000000000002,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,knowledge_gradient_agreement,0.21624999999999997,0.19624999999999998,0.23875000000000002,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,bayes_ucb_top_set_size,3.1912499999999997,2.9000000000000004,3.5025,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,early,unavailable,unavailable,knowledge_gradient_top_set_size,3.1912499999999997,2.90625,3.49375,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,late,unavailable,unavailable,posterior_mean_greedy,0.06625,0.05,0.08249999999999999,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,late,unavailable,unavailable,strict_non_greedy,0.9337500000000001,0.9175000000000001,0.9487500000000001,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,late,unavailable,unavailable,unseen_arm,0.00125,0.0,0.0037500000000000007,40,800,post_hoc_behavioral
e4_scaling,close,15,100,random,late,unavailable,unavailable,lower_mean_higher_sd,0.60375,0.5050000000000001,0.6975,40,800,post_hoc_behavioral
