experiment,family,k,horizon,policy,episode_id,normative_reference,normative_interpretation,phase,n_turns,posterior_mean_greedy,strict_non_greedy,unseen_arm,lower_mean_higher_sd,equal_mean_higher_sd,unequal_sd_greedy_tie_available,posterior_mean_deficit,chosen_posterior_sd,bayes_ucb_agreement,knowledge_gradient_agreement,bayes_ucb_top_set_size,knowledge_gradient_top_set_size,exact_loss,strict_exploration_required,useful_non_greedy,inferior_non_greedy,neutral_non_greedy,exact_optimal_agreement
e4_scaling,close,3,100,ts,e4_scaling:close:3:2,unavailable,unavailable,early,20,0.65,0.35,0.15,0.2,0.0,0.0,0.050189393939393936,0.20649496929189617,0.7,0.7,1.1,1.15,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:2,unavailable,unavailable,middle,60,0.5333333333333333,0.4666666666666667,0.0,0.4,0.0,0.016666666666666666,0.041025772612342554,0.11142296070722803,0.38333333333333336,0.5,1.0,1.0,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:2,unavailable,unavailable,late,20,0.6,0.4,0.0,0.25,0.0,0.0,0.018135317461020133,0.09238606061590224,0.5,0.55,1.0,1.0,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:2,unavailable,unavailable,early,20,0.95,0.05,0.15,0.05,0.15,0.15,0.005555555555555555,0.2093079746096953,1.0,0.95,1.2,1.25,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:2,unavailable,unavailable,middle,60,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.016666666666666666,0.016666666666666666,0.025444486730023138,0.11260335384552032,1.0,0.6833333333333333,1.0166666666666666,1.0166666666666666,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:2,unavailable,unavailable,late,20,0.8,0.2,0.0,0.2,0.0,0.0,0.008019082258491761,0.09281372452532252,1.0,0.85,1.0,1.0,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:2,unavailable,unavailable,early,20,0.5,0.5,0.15,0.5,0.0,0.0,0.06069444444444444,0.21067889905899867,0.5,0.5,1.55,1.55,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:2,unavailable,unavailable,middle,60,0.38333333333333336,0.6166666666666667,0.0,0.6166666666666667,0.0,0.0,0.057239680471144895,0.11503905358556699,0.45,0.43333333333333335,1.0333333333333334,1.0333333333333334,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:2,unavailable,unavailable,late,20,0.8,0.2,0.0,0.2,0.0,0.0,0.009998680241327298,0.08335028443113061,0.85,0.7,1.3,1.3,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:2,unavailable,unavailable,early,20,0.85,0.15,0.15,0.15,0.0,0.0,0.01111111111111111,0.2093079746096953,0.9,1.0,1.15,1.2,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:2,unavailable,unavailable,middle,60,0.85,0.15,0.0,0.13333333333333333,0.0,0.0,0.006329461428098444,0.1003684643007173,0.3,1.0,1.0166666666666666,1.0166666666666666,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:2,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05899358586439364,0.0,1.0,1.0,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:2,unavailable,unavailable,early,20,0.85,0.15,0.15,0.15,0.05,0.05,0.010227272727272729,0.20816163595856288,0.8,0.95,1.15,1.2,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:2,unavailable,unavailable,middle,60,0.8166666666666667,0.18333333333333332,0.0,0.18333333333333332,0.0,0.0,0.01104237036302254,0.10263187825184543,0.4,0.85,1.0,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:2,unavailable,unavailable,late,20,0.95,0.05,0.0,0.05,0.0,0.0,0.004627450980392156,0.06250307183957546,0.0,0.95,1.0,1.0,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:3,unavailable,unavailable,early,20,0.35,0.65,0.15,0.35,0.05,0.05,0.19255411255411253,0.2000860874823837,0.35,0.35,1.25,1.25,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:3,unavailable,unavailable,middle,60,0.38333333333333336,0.6166666666666667,0.0,0.08333333333333333,0.0,0.0,0.1335917621079815,0.11489945090094357,0.38333333333333336,0.38333333333333336,1.0,1.0,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:3,unavailable,unavailable,late,20,0.4,0.6,0.0,0.55,0.0,0.0,0.19923515375610584,0.08245060951174628,0.4,0.4,1.0,1.0,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:3,unavailable,unavailable,early,20,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15083443518216505,0.3,0.3,1.8,1.8,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:3,unavailable,unavailable,middle,60,1.0,0.0,0.03333333333333333,0.0,0.05,0.08333333333333333,0.0,0.11064564247326633,0.6833333333333333,0.8833333333333333,1.05,1.05,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:3,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06162929598657344,0.0,1.0,1.0,1.0,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:3,unavailable,unavailable,early,20,0.65,0.35,0.15,0.3,0.0,0.0,0.04081890331890332,0.20141940464221367,0.65,0.65,1.15,1.15,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:3,unavailable,unavailable,middle,60,0.7666666666666667,0.23333333333333334,0.0,0.23333333333333334,0.0,0.0,0.031559216263015416,0.09567546374418799,0.75,0.7666666666666667,1.0333333333333334,1.0333333333333334,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:3,unavailable,unavailable,late,20,0.85,0.15,0.0,0.15,0.0,0.0,0.01151061345771644,0.06719356651702389,0.35,0.85,1.0,1.0,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:3,unavailable,unavailable,early,20,0.85,0.15,0.15,0.15,0.05,0.05,0.015476190476190472,0.19900939792105837,1.0,0.85,1.15,1.2,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:3,unavailable,unavailable,middle,60,0.8833333333333333,0.11666666666666667,0.0,0.11666666666666667,0.016666666666666666,0.016666666666666666,0.013074202709149385,0.09708713586666248,1.0,0.8833333333333333,1.0,1.0,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:3,unavailable,unavailable,late,20,0.85,0.15,0.0,0.15,0.0,0.0,0.02194155844155844,0.07045684440947651,1.0,0.85,1.0,1.0,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:3,unavailable,unavailable,early,20,0.55,0.45,0.15,0.45,0.0,0.0,0.0517063492063492,0.20356266262902983,0.55,0.55,1.4,1.4,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:3,unavailable,unavailable,middle,60,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.0,0.0,0.09044625516757485,0.1046121952815862,0.65,0.65,1.0,1.0,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:3,unavailable,unavailable,late,20,0.5,0.5,0.0,0.5,0.0,0.0,0.128203948866232,0.08530387875744913,0.5,0.5,1.0,1.0,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:3,unavailable,unavailable,early,20,0.8,0.2,0.15,0.2,0.0,0.0,0.01652777777777778,0.19900939792105837,0.85,1.0,1.15,1.15,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:3,unavailable,unavailable,middle,60,0.9666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0011481481481481481,0.09354198929659328,0.6333333333333333,1.0,1.0,1.0,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:3,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060742148270947795,0.0,1.0,1.0,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:3,unavailable,unavailable,early,20,0.9,0.1,0.15,0.1,0.05,0.05,0.005555555555555558,0.1990093979210584,0.9,0.95,1.15,1.15,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:3,unavailable,unavailable,middle,60,0.95,0.05,0.0,0.05,0.0,0.0,0.0035723905723905715,0.09578423317874667,0.8166666666666667,0.9833333333333333,1.0,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:3,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06119112765429811,0.0,1.0,1.0,1.0,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:4,unavailable,unavailable,early,20,0.4,0.6,0.15,0.3,0.0,0.0,0.18706349206349204,0.20311544406387547,0.4,0.4,1.15,1.15,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:4,unavailable,unavailable,middle,60,0.31666666666666665,0.6833333333333333,0.0,0.1,0.016666666666666666,0.03333333333333333,0.06597827334046694,0.11621672463554708,0.3,0.2833333333333333,1.0,1.0,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:4,unavailable,unavailable,late,20,0.55,0.45,0.0,0.15,0.0,0.0,0.04050970165540127,0.08806885424902514,0.55,0.55,1.05,1.05,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:4,unavailable,unavailable,early,20,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.1699626146177555,0.65,0.95,1.5,1.2,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:4,unavailable,unavailable,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07398368055656883,0.0,0.45,2.0,1.5833333333333333,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:4,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052583152319423544,0.0,0.8,2.0,1.2,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:4,unavailable,unavailable,early,20,0.8,0.2,0.15,0.05,0.0,0.05,0.030000000000000006,0.19412223409334553,0.75,0.75,1.15,1.15,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:4,unavailable,unavailable,middle,60,0.6833333333333333,0.31666666666666665,0.0,0.25,0.0,0.016666666666666666,0.044956382118636416,0.11031334131977551,0.7,0.6666666666666666,1.0,1.0,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:4,unavailable,unavailable,late,20,0.75,0.25,0.0,0.25,0.0,0.0,0.026258532828531238,0.07232597037463485,0.75,0.75,1.0,1.0,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:4,unavailable,unavailable,early,20,0.75,0.25,0.15,0.25,0.0,0.0,0.027348484848484844,0.1914496216742213,1.0,0.95,1.2,1.2,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:4,unavailable,unavailable,middle,60,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.010821030657987181,0.0998691003257728,1.0,0.95,1.0,1.0,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:4,unavailable,unavailable,late,20,0.65,0.35,0.0,0.35,0.0,0.0,0.02634656465219406,0.07355179605631876,1.0,0.65,1.0,1.0,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:4,unavailable,unavailable,early,20,0.5,0.5,0.15,0.5,0.0,0.0,0.11523809523809522,0.20245529732440537,0.5,0.5,1.15,1.15,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:4,unavailable,unavailable,middle,60,0.4166666666666667,0.5833333333333334,0.0,0.5833333333333334,0.0,0.0,0.05147716705806449,0.11671209174027346,0.48333333333333334,0.45,1.0,1.0,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:4,unavailable,unavailable,late,20,0.7,0.3,0.0,0.3,0.0,0.0,0.020624618515283473,0.08380305572316468,0.8,0.7,1.05,1.05,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:4,unavailable,unavailable,early,20,0.75,0.25,0.15,0.25,0.0,0.0,0.027348484848484844,0.1914496216742213,1.0,1.0,1.2,1.2,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:4,unavailable,unavailable,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07798544663938269,0.11666666666666667,1.0,1.0166666666666666,1.0,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:4,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05377211495640157,0.0,1.0,1.0,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:4,unavailable,unavailable,early,20,0.75,0.25,0.15,0.25,0.0,0.0,0.02962121212121212,0.1914496216742213,0.95,0.95,1.15,1.15,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:4,unavailable,unavailable,middle,60,0.9333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.005695461945461947,0.10043814087848464,0.6333333333333333,0.95,1.0,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:4,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06168204657297292,0.0,1.0,1.0,1.0,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:5,unavailable,unavailable,early,20,0.4,0.6,0.15,0.2,0.0,0.0,0.1392857142857143,0.2058104765692335,0.4,0.4,1.35,1.35,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:5,unavailable,unavailable,middle,60,0.3333333333333333,0.6666666666666666,0.0,0.1,0.016666666666666666,0.016666666666666666,0.0919103180194086,0.11540565584678915,0.36666666666666664,0.36666666666666664,1.0,1.0,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:5,unavailable,unavailable,late,20,0.35,0.65,0.0,0.1,0.05,0.1,0.05331608608549772,0.0861664410781349,0.35,0.35,1.0,1.0,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:5,unavailable,unavailable,early,20,1.0,0.0,0.15,0.0,0.0,0.15,0.0,0.1956749925671828,0.65,0.7,1.25,1.3,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:5,unavailable,unavailable,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07901734604341401,0.0,0.36666666666666664,1.0,1.0,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:5,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054106187843763386,0.0,0.75,1.0,1.0,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:5,unavailable,unavailable,early,20,0.65,0.35,0.15,0.1,0.1,0.15,0.04042748917748917,0.20343208466794427,0.5,0.5,1.15,1.15,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:5,unavailable,unavailable,middle,60,0.6833333333333333,0.31666666666666665,0.0,0.23333333333333334,0.0,0.0,0.04721685354061666,0.10806505635090319,0.5666666666666667,0.6666666666666666,1.0,1.0,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:5,unavailable,unavailable,late,20,0.85,0.15,0.0,0.15,0.0,0.0,0.015390720390720392,0.07304543014283034,0.45,0.85,1.0,1.0,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:5,unavailable,unavailable,early,20,0.85,0.15,0.15,0.15,0.05,0.05,0.00976190476190476,0.20100513334327957,1.0,0.9,1.2,1.2,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:5,unavailable,unavailable,middle,60,0.7833333333333333,0.21666666666666667,0.0,0.21666666666666667,0.0,0.0,0.01984718922774179,0.09849409828080909,1.0,0.85,1.0,1.0,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:5,unavailable,unavailable,late,20,0.35,0.65,0.0,0.65,0.0,0.0,0.08131579889644405,0.10679106565778902,1.0,0.35,1.0,1.0,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:5,unavailable,unavailable,early,20,0.6,0.4,0.15,0.4,0.0,0.0,0.07329545454545454,0.2053540515249574,0.65,0.65,1.25,1.25,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:5,unavailable,unavailable,middle,60,0.5166666666666667,0.48333333333333334,0.0,0.48333333333333334,0.016666666666666666,0.016666666666666666,0.0634784016377122,0.11324735928135089,0.5333333333333333,0.5333333333333333,1.0,1.0,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:5,unavailable,unavailable,late,20,0.3,0.7,0.0,0.7,0.1,0.1,0.062051159555315746,0.08933728485546369,0.45,0.3,1.0,1.0,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:5,unavailable,unavailable,early,20,0.9,0.1,0.15,0.1,0.1,0.1,0.0033333333333333327,0.19567499256718282,0.8,1.0,1.2,1.2,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:5,unavailable,unavailable,middle,60,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.004550518925518926,0.09395168450347596,0.15,1.0,1.0,1.0,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:5,unavailable,unavailable,late,20,0.95,0.05,0.0,0.05,0.0,0.0,0.0009502262443438936,0.060517931901322916,0.0,1.0,1.0,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:5,unavailable,unavailable,early,20,0.9,0.1,0.15,0.1,0.05,0.05,0.006190476190476188,0.19871192793416154,0.95,0.95,1.2,1.2,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:5,unavailable,unavailable,middle,60,0.8166666666666667,0.18333333333333332,0.0,0.18333333333333332,0.0,0.0,0.01166719532126902,0.09685850758357661,0.23333333333333334,0.9,1.0,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:5,unavailable,unavailable,late,20,0.85,0.15,0.0,0.15,0.0,0.0,0.019836454523868088,0.06901840603795814,0.15,0.85,1.0,1.0,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:6,unavailable,unavailable,early,20,0.25,0.75,0.15,0.25,0.0,0.0,0.21853174603174602,0.20512990500954537,0.25,0.25,1.15,1.15,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:6,unavailable,unavailable,middle,60,0.38333333333333336,0.6166666666666667,0.0,0.16666666666666666,0.016666666666666666,0.05,0.15139401696223817,0.11086321570983877,0.36666666666666664,0.35,1.0166666666666666,1.0166666666666666,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:6,unavailable,unavailable,late,20,0.6,0.4,0.0,0.0,0.0,0.0,0.07203447402534215,0.08502061613705329,0.6,0.6,1.0,1.0,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:6,unavailable,unavailable,early,20,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.13886031158373097,0.45,0.8,1.65,1.3,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:6,unavailable,unavailable,middle,60,1.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.05,0.0,0.07930285679021012,0.03333333333333333,0.16666666666666666,1.95,1.8166666666666667,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:6,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05253558253087433,0.0,0.7,2.0,1.4,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:6,unavailable,unavailable,early,20,0.75,0.25,0.15,0.05,0.0,0.1,0.051428571428571435,0.1879845189655437,0.65,0.65,1.15,1.15,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:6,unavailable,unavailable,middle,60,0.7,0.3,0.0,0.23333333333333334,0.0,0.0,0.039428061967881047,0.11318095962402813,0.6833333333333333,0.6833333333333333,1.0333333333333334,1.0,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:6,unavailable,unavailable,late,20,0.85,0.15,0.0,0.15,0.0,0.0,0.011529765454184054,0.0791674418072807,0.85,0.85,1.0,1.0,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:6,unavailable,unavailable,early,20,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15734692379212206,1.0,1.0,1.15,1.15,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:6,unavailable,unavailable,middle,60,0.7,0.3,0.0,0.3,0.016666666666666666,0.016666666666666666,0.039490542981922304,0.12265373358652923,1.0,0.75,1.0166666666666666,1.0,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:6,unavailable,unavailable,late,20,0.9,0.1,0.0,0.1,0.0,0.0,0.006223383662408058,0.07783113497329687,1.0,0.9,1.0,1.0,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:6,unavailable,unavailable,early,20,0.5,0.5,0.15,0.5,0.0,0.0,0.16676406926406923,0.19333684325460596,0.5,0.5,1.1,1.1,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:6,unavailable,unavailable,middle,60,0.5,0.5,0.0,0.5,0.0,0.0,0.050013710858748374,0.1125182718820308,0.55,0.5166666666666667,1.1166666666666667,1.1166666666666667,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:6,unavailable,unavailable,late,20,0.45,0.55,0.0,0.55,0.0,0.0,0.04185132717168817,0.08330568887467839,0.45,0.45,1.0,1.0,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:6,unavailable,unavailable,early,20,0.9,0.1,0.15,0.1,0.0,0.0,0.01428571428571429,0.15734692379212206,0.85,1.0,1.3,1.15,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:6,unavailable,unavailable,middle,60,0.95,0.05,0.0,0.05,0.0,0.0,0.006440972222222222,0.08430831808547755,0.15,1.0,1.6666666666666667,1.0166666666666666,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:6,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053737095878165164,0.0,1.0,1.0,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:6,unavailable,unavailable,early,20,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15734692379212206,1.0,1.0,1.15,1.15,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:6,unavailable,unavailable,middle,60,0.7166666666666667,0.2833333333333333,0.0,0.2833333333333333,0.0,0.0,0.03007234072154629,0.11800360775279845,0.5333333333333333,0.8,1.15,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:6,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08917686970805346,1.0,1.0,1.0,1.0,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:7,unavailable,unavailable,early,20,0.5,0.5,0.15,0.35,0.15,0.3,0.05894841269841269,0.21211073846009515,0.35,0.3,1.2,1.25,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:7,unavailable,unavailable,middle,60,0.38333333333333336,0.6166666666666667,0.0,0.5666666666666667,0.016666666666666666,0.016666666666666666,0.07112045174167228,0.11691720171530137,0.4,0.36666666666666664,1.0333333333333334,1.0333333333333334,,,,,,
e4_scaling,close,3,100,random,e4_scaling:close:3:7,unavailable,unavailable,late,20,0.35,0.65,0.0,0.35,0.0,0.0,0.05335782839348333,0.08679485741305162,0.35,0.35,1.0,1.0,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:7,unavailable,unavailable,early,20,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.1744963845922895,0.75,0.9,1.4,1.25,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:7,unavailable,unavailable,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738010825904593,0.0,1.0,2.0,1.0,,,,,,
e4_scaling,close,3,100,greedy,e4_scaling:close:3:7,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05257688848679761,0.0,1.0,2.0,1.0,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:7,unavailable,unavailable,early,20,0.6,0.4,0.15,0.4,0.0,0.0,0.04710012210012209,0.20580342986663364,0.6,0.7,1.15,1.2,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:7,unavailable,unavailable,middle,60,0.6166666666666667,0.38333333333333336,0.0,0.35,0.0,0.0,0.041571679413317075,0.11034297302658737,0.6166666666666667,0.6166666666666667,1.0,1.0,,,,,,
e4_scaling,close,3,100,ts,e4_scaling:close:3:7,unavailable,unavailable,late,20,0.6,0.4,0.0,0.4,0.0,0.0,0.03490358125271918,0.08333540407763287,0.2,0.6,1.0,1.0,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:7,unavailable,unavailable,early,20,0.8,0.2,0.15,0.2,0.05,0.05,0.01555555555555555,0.204808278025354,1.0,0.9,1.25,1.3,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:7,unavailable,unavailable,middle,60,0.6,0.4,0.0,0.4,0.0,0.0,0.030579354222841103,0.10988092226397855,1.0,0.65,1.0333333333333334,1.0,,,,,,
e4_scaling,close,3,100,bayes_ucb,e4_scaling:close:3:7,unavailable,unavailable,late,20,0.85,0.15,0.0,0.15,0.1,0.1,0.003230694037145648,0.07878309405019789,1.0,0.85,1.0,1.0,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:7,unavailable,unavailable,early,20,0.55,0.45,0.15,0.45,0.0,0.0,0.0476984126984127,0.2118987651686802,0.65,0.65,1.45,1.45,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:7,unavailable,unavailable,middle,60,0.5,0.5,0.0,0.5,0.0,0.0,0.0519410493903528,0.11608936862029148,0.5166666666666667,0.5333333333333333,1.15,1.15,,,,,,
e4_scaling,close,3,100,ucb1,e4_scaling:close:3:7,unavailable,unavailable,late,20,0.35,0.65,0.0,0.65,0.0,0.0,0.055744433758454615,0.08745189362164825,0.35,0.35,1.0,1.0,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:7,unavailable,unavailable,early,20,0.8,0.2,0.15,0.2,0.0,0.0,0.01333333333333333,0.204808278025354,0.9,1.0,1.2,1.25,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:7,unavailable,unavailable,middle,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799940241718042,0.35,1.0,1.65,1.0,,,,,,
e4_scaling,close,3,100,knowledge_gradient,e4_scaling:close:3:7,unavailable,unavailable,late,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054452627526876386,0.0,1.0,2.0,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:7,unavailable,unavailable,early,20,0.85,0.15,0.15,0.15,0.1,0.1,0.01111111111111111,0.204808278025354,0.95,0.95,1.25,1.25,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:7,unavailable,unavailable,middle,60,0.85,0.15,0.0,0.15,0.0,0.0,0.018170240876279227,0.09566527770087978,0.4666666666666667,0.85,1.0333333333333334,1.0,,,,,,
e4_scaling,close,3,100,ids,e4_scaling:close:3:7,unavailable,unavailable,late,20,0.95,0.05,0.0,0.05,0.0,0.0,0.005595238095238095,0.06174621186845686,0.05,0.95,1.0,1.0,,,,,,
